from,to
8635,Federation
8636,Yass Valley
8637,West Arthur
8638,Kwinana
8639,Boddington
8640,Gosnells
8641,Yorke Peninsula
8642,Cowra
8643,Singleton
8644,Lismore
8645,Kalgoorlie-Boulder
8646,Sutherland
8647,Narromine
8648,Port Macquarie-Hastings
8649,Cumberland
8650,Clarence Valley
8651,Ballina
8652,Adelaide
8653,Northern Beaches
8654,West Torrens
8655,Mid Murray
8656,Northam
8657,Meander Valley
8658,Moree Plains
8659,Moree Plains
8660,Tweed
8661,Roper Gulf
8662,Darwin
8663,Unincorporated NT
8664,Glenorchy
8665,Oberon
8666,Oberon
8667,Tweed
8668,Blacktown
8669,Salisbury
8670,Onkaparinga
8671,Fremantle
8672,Yass Valley
8673,Halls Creek
8674,Halls Creek
8675,Halls Creek
8676,East Pilbara
8677,East Pilbara
8678,Kentish
8679,Narromine
8680,Unincorporated SA
8681,Victoria Daly
8682,Anangu Pitjantjatjara Yankunytjatjara
8683,Litchfield
8684,Litchfield
8685,Mid-Coast
8686,Dardanup
8687,Goomalling
8688,Ashburton
8689,Ashburton
8690,Sydney
8691,Shoalhaven
8692,Shoalhaven
8693,Barossa
8694,Dardanup
8695,Unincorporated ACT
8696,Lake Macquarie
8697,Wollondilly
8698,Mandurah
8699,Penrith
8700,Penrith
8701,Joondalup
8702,Warrumbungle
8703,Clarence Valley
8704,Wingecarribee
8705,Unincorporated ACT
8706,Wanneroo
8707,Hawkesbury
8708,Roper Gulf
8709,Marion
8710,Shellharbour
8711,Berri Barmera
8712,Bogan
8713,Cootamundra-Gundagai
8714,Ballina
8715,Swan
8716,Narrabri
8717,Cockburn
8718,Mid-Coast
8719,Onkaparinga
8720,Murray
8721,Williams
8722,Waratah-Wynyard
8723,Tamworth
8724,Tamworth
8725,Canada Bay
8726,Gosnells
8727,Port Stephens
8728,Playford
8729,Glen Innes Severn
8730,Coffs Harbour
8731,Canterbury-Bankstown
8732,Unincorporated ACT
8733,Playford
8734,Central Coast (NSW)
8735,Bathurst
8736,Onkaparinga
8737,Tweed
8738,Murray River
8739,Armadale
8740,Northern Beaches
8741,Maitland
8742,Mundaring
8743,Unincorporated ACT
8744,Narromine
8745,Shoalhaven
8746,Clarence Valley
8747,Clarence Valley
8748,Hilltops
8749,Sydney
8750,Blacktown
8751,Wanneroo
8752,Devonport
8753,Liverpool
8754,Cessnock
8755,Central Coast (NSW)
8756,Coffs Harbour
8757,Waroona
8758,Sydney
8759,Lithgow
8760,Joondalup
8761,Joondalup
8762,Wingecarribee
8763,Playford
8764,Port Stephens
8765,Southern Midlands
8766,Tamworth
8767,Central Highlands (Tas.)
8768,Light
8769,Tatiara
8770,Dubbo
8771,Joondalup
8772,Sorell
8773,Sorell
8774,Light
8775,Canterbury-Bankstown
8776,Parramatta
8777,Swan
8778,East Pilbara
8779,Tenterfield
8780,Tenterfield
8781,Gingin
8782,Orange
8783,Wollongong
8784,Tea Tree Gully
8785,Serpentine-Jarrahdale
8786,Newcastle
8787,Wollongong
8788,Canterbury-Bankstown
8789,Cootamundra-Gundagai
8790,Halls Creek
8791,Newcastle
8792,Snowy Monaro
8793,Parramatta
8794,Eurobodalla
8795,Inverell
8796,Goulburn Mulwaree
8797,Playford
8798,Hilltops
8799,Armadale
8800,Playford
8801,Bega Valley
8802,Strathfield
8803,Wanneroo
8804,Queanbeyan-Palerang
8805,Queanbeyan-Palerang
8806,Coomalie 
8807,Bellingen
8808,MacDonnell
8809,MacDonnell
8810,Central Coast (NSW)
8811,Cowra
8812,Newcastle
8813,Waroona
8814,Parramatta
8815,Federation
8816,Mount Barker
8817,Shoalhaven
8818,Canterbury-Bankstown
8819,Cessnock
8820,Tweed
8821,Bathurst
8822,Kalamunda
8823,Cambridge
8824,Bayside (NSW)
8825,Wanneroo
8826,Wanneroo
8827,Wanneroo
8828,Wingecarribee
8829,Mid-Western
8830,Stirling
8831,Loxton Waikerie
8832,Litchfield
8833,Collie
8834,Canterbury-Bankstown
8835,Playford
8836,Upper Hunter
8837,Dundas
8838,Dundas
8839,Blue Mountains
8840,Camden
8841,Sydney
8842,Serpentine-Jarrahdale
8843,Barkly
8844,Kiama
8845,West Arnhem
8846,Central Coast (NSW)
8847,Gawler
8848,East Pilbara
8849,Harvey
8850,Maitland
8851,Sutherland
8852,Dungog
8853,Berri Barmera
8854,Cue
8855,Goyder
8856,Mandurah
8857,Kempsey
8858,Hobart
8859,Claremont
8860,Dardanup
8861,Gunnedah
8862,Gunnedah
8863,Harvey
8864,Mid-Coast
8865,Victoria Park
8866,Clarence
8867,Barkly
8868,Griffith
8869,Forbes
8870,Unincorporated ACT
8871,Mundaring
8872,Tenterfield
8873,Goyder
8874,Lake Macquarie
8875,Clarence Valley
8876,Port Macquarie-Hastings
8877,Ballina
8878,Mount Magnet
8879,Mundaring
8880,Dungog
8881,Grant
8882,Central Coast (NSW)
8883,Bayside (NSW)
8884,Toodyay
8885,Mid-Coast
8886,Meekatharra
8887,Central Coast (NSW)
8888,Port Stephens
8889,Port Stephens
8890,Mundaring
8891,Unincorporated NSW
8892,Port Stephens
8893,Armidale
8894,Armidale
8895,Hornsby
8896,Mid-Western
8897,Wanneroo
8898,Collie
8899,Central Desert
8900,Victoria Daly
8901,Tamworth
8902,Cumberland
8903,Northampton
8904,Quairading
8905,Lismore
8906,Dalwallinu
8907,Unincorporated ACT
8908,Swan
8909,Cabonne
8910,Cumberland
8911,Parramatta
8912,Lake Macquarie
8913,Fairfield
8914,Murray Bridge
8915,Wanneroo
8916,Mid-Western
8917,Mid-Western
8918,Derby-West Kimberley
8919,Bland
8920,Newcastle
8921,Kyogle
8922,Wollongong
8923,Lake Macquarie
8924,Port Adelaide Enfield
8925,Port Macquarie-Hastings
8926,Woollahra
8927,Blacktown
8928,Yorke Peninsula
8929,Singleton
8930,Richmond Valley
8931,Mid-Western
8932,Alexandrina
8933,Port Macquarie-Hastings
8934,Mid-Coast
8935,Cuballing
8936,Goulburn Mulwaree
8937,Mid-Coast
8938,Rockingham
8939,West Arthur
8940,Penrith
8941,Stirling
8942,Warrumbungle
8943,Parramatta
8944,Darwin
8945,Coffs Harbour
8946,Parramatta
8947,Busselton
8948,Adelaide Hills
8949,Canterbury-Bankstown
8950,Uralla
8951,Uralla
8952,Murray Bridge
8953,Waratah-Wynyard
8954,Waratah-Wynyard
8955,Tatiara
8956,Joondalup
8957,Snowy Monaro
8958,Snowy Monaro
8959,Clarence Valley
8960,Blacktown
8961,Burwood
8962,Ryde
8963,Subiaco
8964,Northern Beaches
8965,Northern Beaches
8966,Alice Springs
8967,Alice Springs
8968,Collie
8969,Shellharbour
8970,Central Coast (NSW)
8971,Central Coast (NSW)
8972,Sutherland
8973,Orange
8974,Bogan
8975,King Island
8976,Mitcham
8977,Fairfield
8978,Port Pirie
8979,Naracoorte Lucindale
8980,Mid-Coast
8981,Mid-Coast
8982,Unincorporated ACT
8983,Trayning
8984,Kwinana
8985,Port Stephens
8986,Cumberland
8987,Singleton
8988,Kempsey
8989,Mid-Coast
8990,Bega Valley
8991,Litchfield
8992,Wingecarribee
8993,Mitcham
8994,Blacktown
8995,Roper Gulf
8996,Serpentine-Jarrahdale
8997,Port Macquarie-Hastings
8998,Gnowangerup
8999,Chittering
9000,Unincorporated SA
9001,Coolgardie
9002,Cobar
9003,Wingecarribee
9004,Blacktown
9005,Orange
9006,Launceston
9007,Richmond Valley
9008,Newcastle
9009,Augusta Margaret River
9010,Bayside (NSW)
9011,Campbelltown (NSW)
9012,Swan
9013,Barossa
9014,Whyalla
9015,Northern Beaches
9016,Unincorporated ACT
9017,Victoria Plains
9018,Victoria Plains
9019,Fairfield
9020,Wanneroo
9021,Tamworth
9022,Wagin
9023,Marion
9024,Clarence Valley
9025,Kingborough
9026,Parkes
9027,Blacktown
9028,Kingborough
9029,Ryde
9030,Hilltops
9031,Tamworth
9032,Tamworth
9033,Bayswater
9034,Adelaide Hills
9035,Mid-Coast
9036,Lake Macquarie
9037,Wingecarribee
9038,Darwin
9039,Temora
9040,Sutherland
9041,Narromine
9042,Narromine
9043,Narromine
9044,Wingecarribee
9045,Tamworth
9046,Lismore
9047,Central Coast (NSW)
9048,Central Coast (NSW)
9049,Cowra
9050,Port Pirie
9051,Port Pirie
9052,Port Pirie
9053,Port Pirie
9054,Ravensthorpe
9055,Manjimup
9056,Manjimup
9057,Eurobodalla
9058,Lockhart
9059,Bathurst
9060,Newcastle
9061,Coffs Harbour
9062,Unincorporated NSW
9063,Greater Hume
9064,Kentish
9065,Cumberland
9066,Southern Midlands
9067,Latrobe (Tas.)
9068,Latrobe (Tas.)
9069,Parramatta
9070,Kingborough
9071,Darwin
9072,Northern Beaches
9073,Fairfield
9074,Clare and Gilbert Valleys
9075,Hay
9076,Murray Bridge
9077,Berri Barmera
9078,Roper Gulf
9079,Dubbo
9080,Inner West
9081,Dubbo
9082,Dubbo
9083,Lake Macquarie
9084,Cumberland
9085,Fairfield
9086,Clarence Valley
9087,Unincorporated NT
9088,Boddington
9089,Glen Innes Severn
9090,Unincorporated SA
9091,Lake Macquarie
9092,Nambucca Valley
9093,Gingin
9094,Port Macquarie-Hastings
9095,Snowy Monaro
9096,Muswellbrook
9097,Victoria Daly
9098,Gnowangerup
9099,Swan
9100,Port Macquarie-Hastings
9101,Glen Innes Severn
9102,Goulburn Mulwaree
9103,Barossa
9104,Quairading
9105,Campbelltown (NSW)
9106,The Hills
9107,Victoria Daly
9108,Salisbury
9109,Wakefield
9110,Wingecarribee
9111,Coolgardie
9112,Northern Midlands
9113,Waroona
9114,Snowy Valleys
9115,Inverell
9116,Port Augusta
9117,Port Augusta
9118,Bruce Rock
9119,Bruce Rock
9120,Cessnock
9121,Bruce Rock
9122,Penrith
9123,Northam
9124,Mid-Coast
9125,Kondinin
9126,Glenorchy
9127,Meander Valley
9128,Goulburn Mulwaree
9129,Singleton
9130,Wanneroo
9131,Wanneroo
9132,Wanneroo
9133,Edward River
9134,Armadale
9135,Tamworth
9136,Salisbury
9137,Salisbury
9138,Dubbo
9139,West Tamar
9140,Coffs Harbour
9141,Port Pirie
9142,Central Coast (NSW)
9143,Central Coast (NSW)
9144,Plantagenet
9145,Gosnells
9146,Lake Macquarie
9147,Port Stephens
9148,Hilltops
9149,Ashburton
9150,Clarence Valley
9151,Newcastle
9152,Balranald
9153,Unincorporated NT
9154,Kyogle
9155,Unincorporated ACT
9156,Tweed
9157,Mount Magnet
9158,Greater Hume
9159,Bellingen
9160,Ryde
9161,Clarence Valley
9162,Lake Grace
9163,Lake Grace
9164,Inner West
9165,Penrith
9166,Blacktown
9167,Blacktown
9168,Blacktown
9169,Murray River
9170,Central Coast (NSW)
9171,Charles Sturt
9172,The Hills
9173,Cowra
9174,Mid-Western
9175,Albany
9176,Tweed
9177,Penrith
9178,Coolamon
9179,Stirling
9180,Lake Macquarie
9181,Mid-Western
9182,Stirling
9183,Penrith
9184,Wollondilly
9185,Fairfield
9186,Shoalhaven
9187,Roper Gulf
9188,Campbelltown (SA)
9189,Ryde
9190,Tweed
9191,Victoria Daly
9192,Wingecarribee
9193,Dalwallinu
9194,Collie
9195,Port Adelaide Enfield
9196,Canterbury-Bankstown
9197,Canterbury-Bankstown
9198,Williams
9199,Cumberland
9200,Snowy Monaro
9201,Kempsey
9202,Georges River
9203,Marion
9204,Unincorporated NT
9205,Corrigin
9206,Kangaroo Island
9207,Hobart
9208,Cue
9209,Snowy Monaro
9210,Wandering
9211,Southern Midlands
9212,Cabonne
9213,Toodyay
9214,Georges River
9215,Strathfield
9216,Wanneroo
9217,Loxton Waikerie
9218,Lismore
9219,Dubbo
9220,Glenorchy
9221,Liverpool
9222,Quairading
9223,Plantagenet
9224,Plantagenet
9225,Roper Gulf
9226,Burwood
9227,Eurobodalla
9228,Central Coast (NSW)
9229,Parkes
9230,Northern Beaches
9231,Serpentine-Jarrahdale
9232,Sutherland
9233,Onkaparinga
9234,Onkaparinga
9235,Onkaparinga
9236,Wollongong
9237,Campbelltown (NSW)
9238,Port Hedland
9239,Broomehill-Tambellup
9240,Kyogle
9241,Launceston
9242,Launceston
9243,Yorke Peninsula
9244,Denmark
9245,Launceston
9246,Swan
9247,Canterbury-Bankstown
9248,Clarence Valley
9249,Latrobe (Tas.)
9250,Karratha
9251,Wyndham-East Kimberley
9252,Narromine
9253,Litchfield
9254,Central Coast (NSW)
9255,Newcastle
9256,Wagga Wagga
9257,Wagga Wagga
9258,Copper Coast
9259,Wollondilly
9260,Capel
9261,Capel
9262,Yass Valley
9263,MacDonnell
9264,Litchfield
9265,Gnowangerup
9266,Roper Gulf
9267,Unincorporated ACT
9268,Richmond Valley
9269,Coorong
9270,Wentworth
9271,Kojonup
9272,Esperance
9273,Blacktown
9274,Loxton Waikerie
9275,Macedon Ranges
9276,Unincorporated ACT
9277,Shoalhaven
9278,Mildura
9279,Dubbo
9280,Liverpool Plains
9281,Unincorporated NT
9282,Unincorporated NT
9283,Unincorporated NT
9284,Maitland
9285,Yass Valley
9286,Strathbogie
9287,Hawkesbury
9288,Broome
9289,Mildura
9290,Mildura
9291,Kiama
9292,Derby-West Kimberley
9293,Swan Hill
9294,Swan
9295,Narrabri
9296,Narrabri
9297,Ashburton
9298,Sutherland
9299,Port Macquarie-Hastings
9300,Greater Bendigo
9301,Greater Bendigo
9302,Frankston
9303,Yarra Ranges
9304,Bridgetown-Greenbushes
9305,Forbes
9306,South Gippsland
9307,Unincorporated ACT
9308,Unincorporated ACT
9309,Armidale
9310,Greater Shepparton
9311,Ceduna
9312,Hornsby
9313,Golden Plains
9314,Lake Macquarie
9315,Darwin
9316,Surf Coast
9317,Latrobe (Vic.)
9318,Kalgoorlie-Boulder
9319,Bland
9320,Singleton
9321,Randwick
9322,Hobsons Bay
9323,Hobsons Bay
9324,Joondalup
9325,Newcastle
9326,Cockburn
9327,Randwick
9328,East Arnhem
9329,Coorong
9330,Loxton Waikerie
9331,Shoalhaven
9332,Clarence
9333,Port Hedland
9334,Ku-ring-gai
9335,Cockburn
9336,Mid-Western
9337,Glen Eira
9338,Port Phillip
9339,Waratah-Wynyard
9340,Bega Valley
9341,Newcastle
9342,Cockburn
9343,Cockburn
9344,Cockburn
9345,Playford
9346,Snowy Monaro
9347,Barossa
9348,Kempsey
9349,South Gippsland
9350,Bathurst
9351,Nambucca Valley
9352,Nambucca Valley
9353,Murrindindi
9354,Bayswater
9355,Lake Macquarie
9356,Playford
9357,The Hills
9358,Wakefield
9359,Serpentine-Jarrahdale
9360,Serpentine-Jarrahdale
9361,Hume
9362,Greater Dandenong
9363,Kingston (Vic.)
9364,Greater Shepparton
9365,Northampton
9366,Perth
9367,Melville
9368,Cumberland
9369,Charles Sturt
9370,Uralla
9371,Uralla
9372,Canterbury-Bankstown
9373,Liverpool Plains
9374,Strathbogie
9375,Campaspe
9376,Mid-Coast
9377,Mid-Coast
9378,Canterbury-Bankstown
9379,Greater Geraldton
9380,Coolgardie
9381,Robe
9382,Wangaratta
9383,Unincorporated ACT
9384,Mount Alexander
9385,Cardinia
9386,Moorabool
9387,Penrith
9388,Central Coast (NSW)
9389,Greater Geelong
9390,Victor Harbor
9391,Goyder
9392,Horsham
9393,Port Hedland
9394,Orange
9395,Ashburton
9396,Queanbeyan-Palerang
9397,Dubbo
9398,East Arnhem
9399,Armidale
9400,Shoalhaven
9401,Meander Valley
9402,Mount Alexander
9403,Randwick
9404,Cessnock
9405,Penrith
9406,Snowy Valleys
9407,Hawkesbury
9408,Stonnington
9409,Cabonne
9410,Northern Beaches
9411,Stonnington
9412,Lismore
9413,Victoria Plains
9414,Richmond Valley
9415,Wentworth
9416,Lake Macquarie
9417,Unincorporated SA
9418,Hume
9419,Sydney
9420,Hornsby
9421,Moira
9422,Charles Sturt
9423,Norwood Payneham and St Peters
9424,Swan
9425,Yarra Ranges
9426,Bland
9427,Bland
9428,Clare and Gilbert Valleys
9429,Snowy Monaro
9430,Snowy Monaro
9431,Sutherland
9432,Greater Shepparton
9433,Moira
9434,Break O'Day
9435,Greater Shepparton
9436,Rockingham
9437,Circular Head
9438,Swan
9439,Horsham
9440,Wattle Range
9441,Tea Tree Gully
9442,Brimbank
9443,Serpentine-Jarrahdale
9444,Roper Gulf
9445,Horsham
9446,Adelaide Hills
9447,Barossa
9448,Sydney
9449,Adelaide Hills
9450,Whittlesea
9451,Lake Macquarie
9452,Nambucca Valley
9453,Nambucca Valley
9454,Nambucca Valley
9455,Richmond Valley
9456,Katherine
9457,Katherine
9458,Singleton
9459,Snowy Valleys
9460,Kingston (Vic.)
9461,Greater Dandenong
9462,Tamworth
9463,Armidale
9464,Adelaide Hills
9465,Mid Murray
9466,Goulburn Mulwaree
9467,Kangaroo Island
9468,Murrindindi
9469,Central Highlands (Tas.)
9470,Franklin Harbour
9471,Orroroo Carrieton
9472,Tea Tree Gully
9473,Central Coast (NSW)
9474,Federation
9475,Tweed
9476,Sydney
9477,Wangaratta
9478,Wanneroo
9479,Greater Dandenong
9480,Queanbeyan-Palerang
9481,Hume
9482,Wyndham
9483,Cardinia
9484,Mornington Peninsula
9485,Boroondara
9486,Gosnells
9487,Wollongong
9488,Port Adelaide Enfield
9489,Knox
9490,Mid-Coast
9491,Clarence Valley
9492,Alice Springs
9493,Nambucca Valley
9494,Latrobe (Vic.)
9495,Loxton Waikerie
9496,Unley
9497,Huon Valley
9498,Yarra Ranges
9499,East Gippsland
9500,Northern Grampians
9501,Carrathool
9502,Dubbo
9503,Melton
9504,Murray Bridge
9505,Carnarvon
9506,Greater Dandenong
9507,Central Coast (NSW)
9508,Maitland
9509,Campaspe
9510,Mid-Western
9511,Campaspe
9512,Brookton
9513,Mid Murray
9514,Unincorporated ACT
9515,Litchfield
9516,Loddon
9517,Bathurst
9518,Victor Harbor
9519,Eurobodalla
9520,North Sydney
9521,Northern Midlands
9522,Newcastle
9523,Hawkesbury
9524,Northam
9525,Northam
9526,Canterbury-Bankstown
9527,The Hills
9528,Darwin
9529,Casey
9530,Surf Coast
9531,Bega Valley
9532,Penrith
9533,Liverpool Plains
9534,Liverpool Plains
9535,Chittering
9536,Clarence
9537,The Hills
9538,Unincorporated ACT
9539,Wakefield
9540,Bayswater
9541,Hawkesbury
9542,Tenterfield
9543,Whitehorse
9544,Newcastle
9545,Mount Barker
9546,Yarra Ranges
9547,Hobart
9548,Surf Coast
9549,Campbelltown (NSW)
9550,Eurobodalla
9551,Collie
9552,Harvey
9553,Moira
9554,Mandurah
9555,Monash
9556,Wyndham-East Kimberley
9557,Wyndham-East Kimberley
9558,Litchfield
9559,Salisbury
9560,Sutherland
9561,Bathurst
9562,Ararat
9563,Unincorporated NSW
9564,Port Lincoln
9565,Clarence Valley
9566,Belmont
9567,Wollondilly
9568,Tatiara
9569,Strathbogie
9570,Central Coast (NSW)
9571,Wingecarribee
9572,Narromine
9573,Yarra Ranges
9574,Banyule
9575,Burnie
9576,Hobsons Bay
9577,Buloke
9578,Sutherland
9579,Tenterfield
9580,Shoalhaven
9581,Sydney
9582,Port Macquarie-Hastings
9583,Hume
9584,Unincorporated SA
9585,Canterbury-Bankstown
9586,Boroondara
9587,Wollongong
9588,Greater Geraldton
9589,Greater Geraldton
9590,Greater Geraldton
9591,Busselton
9592,Northam
9593,Ku-ring-gai
9594,Murray
9595,Brighton
9596,Cumberland
9597,Rockingham
9598,Wellington
9599,Central Coast (NSW)
9600,Darwin
9601,Mornington Peninsula
9602,Kingston (SA)
9603,Liverpool Plains
9604,Greater Dandenong
9605,Alice Springs
9606,Gosnells
9607,Gosnells
9608,Gosnells
9609,Gosnells
9610,Port Phillip
9611,Bellingen
9612,Strathbogie
9613,Unincorporated NT
9614,Camden
9615,Camden
9616,Hilltops
9617,East Gippsland
9618,Maribyrnong
9619,Penrith
9620,Penrith
9621,Hilltops
9622,Tea Tree Gully
9623,Hawkesbury
9624,Yarra Ranges
9625,Albany
9626,Kyogle
9627,Tweed
9628,Willoughby
9629,Charles Sturt
9630,Lake Macquarie
9631,Tweed
9632,Singleton
9633,Singleton
9634,Port Hedland
9635,Coorong
9636,Coorong
9637,Wollondilly
9638,Hawkesbury
9639,Hawkesbury
9640,Hawkesbury
9641,Richmond Valley
9642,Glenelg
9643,Clare and Gilbert Valleys
9644,Clarence Valley
9645,Waverley
9646,Greater Geelong
9647,Corangamite
9648,Darwin
9649,West Daly
9650,Kalamunda
9651,Lithgow
9652,Knox
9653,Salisbury
9654,Warrnambool
9655,Canada Bay
9656,Kalamunda
9657,Playford
9658,Macedon Ranges
9659,North Sydney
9660,Kwinana
9661,Gunnedah
9662,Hilltops
9663,Northam
9664,Goyder
9665,Sutherland
9666,Kingston (SA)
9667,Casey
9668,East Gippsland
9669,Benalla
9670,Litchfield
9671,Cockburn
9672,Greater Geraldton
9673,Hobsons Bay
9674,Canterbury-Bankstown
9675,Joondalup
9676,Mornington Peninsula
9677,Mornington Peninsula
9678,Cardinia
9679,Roper Gulf
9680,Dumbleyung
9681,Greater Dandenong
9682,Kingston (SA)
9683,Fairfield
9684,Nambucca Valley
9685,Port Stephens
9686,Whittlesea
9687,Moira
9688,Moira
9689,Dardanup
9690,Central Coast (NSW)
9691,Cootamundra-Gundagai
9692,Macedon Ranges
9693,Rockingham
9694,West Coast
9695,Wollongong
9696,Whittlesea
9697,Mitchell
9698,Onkaparinga
9699,Adelaide Hills
9700,Victoria Daly
9701,Central Coast (NSW)
9702,Busselton
9703,Cowra
9704,Horsham
9705,Murrindindi
9706,Nambucca Valley
9707,Bega Valley
9708,Hornsby
9709,Lake Macquarie
9710,Merri-bek
9711,Narrandera
9712,Alice Springs
9713,The Hills
9714,Unincorporated ACT
9715,Burnie
9716,Burnie
9717,Colac Otway
9718,Hindmarsh
9719,Hindmarsh
9720,Hobart
9721,East Gippsland
9722,Lake Macquarie
9723,Banyule
9724,Muswellbrook
9725,Liverpool
9726,Richmond Valley
9727,Colac Otway
9728,Mid-Western
9729,Gilgandra
9730,Adelaide Plains
9731,Cumberland
9732,Orange
9733,Mandurah
9734,Monash
9735,Kyogle
9736,Lithgow
9737,Hobart
9738,Central Coast (NSW)
9739,The Hills
9740,Walgett
9741,Macedon Ranges
9742,Lake Macquarie
9743,Clarence
9744,Tweed
9745,Mid-Coast
9746,Unincorporated ACT
9747,Dubbo
9748,Gingin
9749,Bega Valley
9750,Playford
9751,Muswellbrook
9752,Parramatta
9753,Macedon Ranges
9754,Central Coast (NSW)
9755,Macedon Ranges
9756,Glamorgan-Spring Bay
9757,Greater Dandenong
9758,Katherine
9759,Wyndham
9760,Knox
9761,Byron
9762,Tweed
9763,Harvey
9764,Newcastle
9765,Barkly
9766,Knox
9767,Fairfield
9768,Wakefield
9769,Wakefield
9770,Wakefield
9771,Fairfield
9772,Derby-West Kimberley
9773,Derby-West Kimberley
9774,Parramatta
9775,Unincorporated NT
9776,Playford
9777,Fairfield
9778,Buloke
9779,Goulburn Mulwaree
9780,Barkly
9781,Barkly
9782,Wagga Wagga
9783,Clare and Gilbert Valleys
9784,Serpentine-Jarrahdale
9785,Cumberland
9786,East Gippsland
9787,East Gippsland
9788,Ryde
9789,Darebin
9790,Snowy Valleys
9791,Northam
9792,Wagga Wagga
9793,MacDonnell
9794,Glenorchy
9795,Unincorporated ACT
9796,Wellington
9797,South Gippsland
9798,Georges River
9799,Melton
9800,Yarra Ranges
9801,Victor Harbor
9802,Tea Tree Gully
9803,Narromine
9804,Lower Eyre Peninsula
9805,Ballarat
9806,Darwin
9807,Darwin
9808,Gilgandra
9809,Gosnells
9810,Cardinia
9811,Cardinia
9812,Cardinia
9813,Murray Bridge
9814,Pingelly
9815,Brimbank
9816,Norwood Payneham and St Peters
9817,Mid-Coast
9818,Mid-Coast
9819,Gosnells
9820,Mornington Peninsula
9821,Unincorporated ACT
9822,Shoalhaven
9823,Swan
9824,Toodyay
9825,Waverley
9826,Wingecarribee
9827,Wellington
9828,Casey
9829,West Coast
9830,Rockingham
9831,Sydney
9832,Murray
9833,Onkaparinga
9834,Northam
9835,Bland
9836,Shark Bay
9837,Casey
9838,Clare and Gilbert Valleys
9839,Lake Macquarie
9840,Lake Macquarie
9841,Canterbury-Bankstown
9842,Dubbo
9843,Corangamite
9844,Lachlan
9845,Palmerston
9846,Maribyrnong
9847,Maribyrnong
9848,Glenelg
9849,Wollondilly
9850,Maroondah
9851,Mitcham
9852,Northampton
9853,Sutherland
9854,Wollondilly
9855,Waroona
9856,Mount Barker
9857,Irwin
9858,Gwydir
9859,South Gippsland
9860,Loddon
9861,Singleton
9862,Singleton
9863,Wodonga
9864,Hume
9865,Ballina
9866,Glenorchy
9867,Fairfield
9868,Moorabool
9869,West Arnhem
9870,Tamworth
9871,Greater Geelong
9872,Benalla
9873,Bellingen
9874,Bellingen
9875,Unincorporated ACT
9876,Adelaide Hills
9877,Wyndham
9878,Woollahra
9879,Griffith
9880,Mansfield
9881,Cessnock
9882,Singleton
9883,Singleton
9884,Manjimup
9885,Campaspe
9886,Cootamundra-Gundagai
9887,Eurobodalla
9888,Adelaide
9889,Darebin
9890,Parramatta
9891,Walcha
9892,Tumby Bay
9893,Unincorporated ACT
9894,Hornsby
9895,Bathurst
9896,Bathurst
9897,Mitchell
9898,Bayside (NSW)
9899,Bellingen
9900,North Sydney
9901,Murrindindi
9902,Central Desert
9903,Unincorporated NT
9904,Penrith
9905,Fairfield
9906,Mid Murray
9907,Palmerston
9908,Mitchell
9909,Liverpool
9910,Cardinia
9911,Kojonup
9912,Northampton
9913,Yorke Peninsula
9914,Nambucca Valley
9915,Wagga Wagga
9916,Yarra Ranges
9917,Mildura
9918,Cardinia
9919,Mornington Peninsula
9920,Mornington Peninsula
9921,Mid Murray
9922,Alexandrina
9923,Melton
9924,Ballarat
9925,Serpentine-Jarrahdale
9926,Augusta Margaret River
9927,Maribyrnong
9928,Fremantle
9929,Hornsby
9930,Central Coast (NSW)
9931,Central Coast (NSW)
9932,Fairfield
9933,Hawkesbury
9934,Inner West
9935,Wyndham
9936,Mornington Peninsula
9937,Port Hedland
9938,Yarra Ranges
9939,Golden Plains
9940,Golden Plains
9941,Nillumbik
9942,Greater Geraldton
9943,Greater Geraldton
9944,Bayswater
9945,Bayswater
9946,Charles Sturt
9947,Parramatta
9948,Penrith
9949,Wakefield
9950,Wollondilly
9951,Exmouth
9952,Exmouth
9953,Unincorporated NT
9954,Parkes
9955,Benalla
9956,Benalla
9957,Cockburn
9958,The Hills
9959,Copper Coast
9960,Woollahra
9961,Charles Sturt
9962,Hawkesbury
9963,Knox
9964,Shoalhaven
9965,Holdfast Bay
9966,Wyndham
9967,Central Coast (NSW)
9968,Hornsby
9969,Narromine
9970,Monash
9971,Golden Plains
9972,Singleton
9973,Singleton
9974,Parramatta
9975,Junee
9976,Unincorporated ACT
9977,Alice Springs
9978,Yorke Peninsula
9979,Shoalhaven
9980,Wollondilly
9981,Ararat
9982,Armadale
9983,Lismore
9984,Armadale
9985,Macedon Ranges
9986,Swan
9987,Richmond Valley
9988,Whitehorse
9989,Central Highlands (Tas.)
9990,Barkly
9991,Canning
9992,West Arthur
9993,Hume
9994,Glenelg
9995,Murrindindi
9996,Murrindindi
9997,Inner West
9998,Kingborough
9999,Port Stephens
10000,Manjimup
10001,Mitchell
10002,Casey
10003,Kwinana
10004,Kwinana
10005,Mundaring
10006,Joondalup
10007,Loxton Waikerie
10008,East Gippsland
10009,East Gippsland
10010,Sandstone
10011,Sandstone
10012,Lake Macquarie
10013,Wanneroo
10014,Sutherland
10015,Cessnock
10016,Cootamundra-Gundagai
10017,Melton
10018,Litchfield
10019,Busselton
10020,Camden
10021,The Hills
10022,Oberon
10023,Tweed
10024,Indigo
10025,Stonnington
10026,Surf Coast
10027,Yarra Ranges
10028,Port Hedland
10029,Sydney
10030,Whittlesea
