crashID,age,gender,roadUser,ageGroup,personID
20241256,76,Female,Driver,75_or_older,P106
20241256,23,Male,Passenger,17_to_25,P107
20242019,78,Female,Driver,75_or_older,P108
20243008,25,Male,Passenger,17_to_25,P109
20243001,29,Male,Pedestrian,26_to_39,P110
20243041,37,Male,Driver,26_to_39,P111
20244021,71,Female,Pedestrian,65_to_74,P112
20243113,18,Male,Driver,17_to_25,P113
20241107,42,Female,Driver,40_to_64,P114
20243022,15,Female,Driver,0_to_16,P115
20248002,26,Male,Driver,26_to_39,P116
20242088,21,Male,Driver,17_to_25,P117
20241173,60,Female,Passenger,40_to_64,P118
20241173,57,Male,Driver,40_to_64,P119
20241004,30,Male,Driver,26_to_39,P120
20246004,36,Male,Driver,26_to_39,P121
20241201,48,Female,Pedestrian,40_to_64,P122
20241029,60,Female,Motorcycle rider,40_to_64,P123
20243005,68,Male,Motorcycle rider,65_to_74,P124
20241261,66,Male,Motorcycle rider,65_to_74,P125
20244024,65,Male,Pedal cyclist,65_to_74,P126
20241215,19,Male,Passenger,17_to_25,P127
20243186,20,Male,Driver,17_to_25,P128
20243208,35,Male,Pedestrian,26_to_39,P129
20241134,28,Male,Pedestrian,26_to_39,P130
20243040,45,Male,Driver,40_to_64,P131
20243040,30,Male,Passenger,26_to_39,P132
20241263,70,Male,Driver,65_to_74,P133
20241302,31,Female,Pedestrian,26_to_39,P134
20241147,62,Male,Driver,40_to_64,P135
20243248,69,Female,Driver,65_to_74,P136
20243096,83,Female,Pedestrian,75_or_older,P137
20241150,51,Female,Driver,40_to_64,P138
20241247,37,Male,Driver,26_to_39,P139
20241234,66,Male,Passenger,65_to_74,P140
20242110,76,Male,Driver,75_or_older,P141
20242052,55,Male,Motorcycle rider,40_to_64,P142
20243247,31,Male,Driver,26_to_39,P143
20243144,60,Male,Driver,40_to_64,P144
20241235,56,Male,Driver,40_to_64,P145
20243087,55,Female,Driver,40_to_64,P146
20243087,82,Male,Passenger,75_or_older,P147
20244061,43,Male,Pedal cyclist,40_to_64,P148
20241009,66,Male,Driver,65_to_74,P149
20241072,21,Female,Pedestrian,17_to_25,P150
20243129,56,Male,Driver,40_to_64,P151
20242219,29,Male,Driver,26_to_39,P152
20241219,75,Female,Driver,75_or_older,P153
20244010,53,Male,Driver,40_to_64,P154
20244040,32,Male,Motorcycle rider,26_to_39,P155
20243171,31,Female,Driver,26_to_39,P156
20242075,42,Male,Driver,40_to_64,P157
20243079,40,Female,Driver,40_to_64,P158
20241045,56,Male,Driver,40_to_64,P159
20243017,40,Female,Passenger,40_to_64,P160
20243017,13,Male,Passenger,0_to_16,P161
20241160,64,Male,Motorcycle rider,40_to_64,P162
20241081,24,Female,Driver,17_to_25,P163
20241135,27,Male,Driver,26_to_39,P164
20241209,37,Male,Passenger,26_to_39,P165
20242140,81,Male,Pedestrian,75_or_older,P166
20242140,80,Female,Pedestrian,75_or_older,P167
20242142,21,Female,Driver,17_to_25,P168
20243107,39,Male,Motorcycle rider,26_to_39,P169
20243020,27,Male,Pedestrian,26_to_39,P170
20241151,54,Male,Motorcycle rider,40_to_64,P171
20243158,17,Female,Driver,17_to_25,P172
20241286,76,Female,Passenger,75_or_older,P173
20243102,19,Male,Motorcycle rider,17_to_25,P174
20241303,55,Female,Motorcycle rider,40_to_64,P175
20246029,44,Female,Driver,40_to_64,P176
20248005,28,Male,Motorcycle rider,26_to_39,P177
20244018,91,Male,Pedestrian,75_or_older,P178
20241060,45,Male,Driver,40_to_64,P179
20241060,11,Female,Passenger,0_to_16,P180
20242022,53,Female,Driver,40_to_64,P181
20241037,63,Male,Driver,40_to_64,P182
20241257,62,Male,Driver,40_to_64,P183
20241128,43,Male,Driver,40_to_64,P184
20243089,73,Male,Driver,65_to_74,P185
20242181,24,Male,Driver,17_to_25,P186
20243082,46,Male,Motorcycle rider,40_to_64,P187
20243150,48,Female,Driver,40_to_64,P188
20243170,69,Male,Pedestrian,65_to_74,P189
20243239,30,Male,Driver,26_to_39,P190
20242040,37,Male,Driver,26_to_39,P191
20243084,51,Male,Motorcycle rider,40_to_64,P192
20241030,46,Male,Driver,40_to_64,P193
20243127,73,Male,Motorcycle rider,65_to_74,P194
20243003,78,Female,Passenger,75_or_older,P195
20243266,73,Male,Driver,65_to_74,P196
20241042,74,Female,Passenger,65_to_74,P197
20243121,20,Male,Motorcycle rider,17_to_25,P198
20241175,18,Male,Driver,17_to_25,P199
20243072,27,Male,Motorcycle rider,26_to_39,P200
20244057,27,Male,Driver,26_to_39,P201
20241091,14,Male,Passenger,0_to_16,P202
20243201,37,Male,Driver,26_to_39,P203
20242135,53,Female,Driver,40_to_64,P204
20243225,41,Male,Motorcycle rider,40_to_64,P205
20241167,27,Male,Motorcycle rider,26_to_39,P206
20244060,48,Male,Motorcycle rider,40_to_64,P207
20241268,34,Female,Motorcycle rider,26_to_39,P208
20244013,22,Male,Motorcycle rider,17_to_25,P209
20243235,58,Male,Passenger,40_to_64,P210
20243235,68,Female,Passenger,65_to_74,P211
20244059,5,Male,Passenger,0_to_16,P212
20244059,15,Female,Passenger,0_to_16,P213
20241266,37,Male,Motorcycle rider,26_to_39,P214
20243131,56,Male,Driver,40_to_64,P215
20242080,20,Male,Driver,17_to_25,P216
20241287,21,Male,Driver,17_to_25,P217
20241152,30,Male,Driver,26_to_39,P218
20243161,35,Male,Driver,26_to_39,P219
20242042,2,Female,Pedestrian,0_to_16,P220
20243210,59,Female,Motorcycle rider,40_to_64,P221
20244025,76,Male,Motorcycle rider,75_or_older,P222
20243088,76,Male,Pedestrian,75_or_older,P223
20241211,51,Male,Driver,40_to_64,P224
20241211,44,Male,Driver,40_to_64,P225
20242007,34,Male,Driver,26_to_39,P226
20241204,77,Male,Driver,75_or_older,P227
20244062,19,Male,Motorcycle rider,17_to_25,P228
20241137,65,Male,Motorcycle rider,65_to_74,P229
20243117,21,Male,Motorcycle rider,17_to_25,P230
20242081,27,Male,Motorcycle rider,26_to_39,P231
20243206,21,Male,Motorcycle rider,17_to_25,P232
20248003,33,Female,Motorcycle rider,26_to_39,P233
20244032,19,Female,Driver,17_to_25,P234
20241153,49,Male,Driver,40_to_64,P235
20242138,34,Male,Driver,26_to_39,P236
20243198,61,Male,Driver,40_to_64,P237
20242107,11,Male,Pedestrian,0_to_16,P238
20243080,39,Female,Pedestrian,26_to_39,P239
20242204,30,Male,Motorcycle rider,26_to_39,P240
20242139,49,Male,Driver,40_to_64,P241
20241103,41,Male,Driver,40_to_64,P242
20242129,31,Female,Driver,26_to_39,P243
20244027,76,Female,Driver,75_or_older,P244
20243006,78,Male,Pedestrian,75_or_older,P245
20243108,20,Male,Motorcycle rider,17_to_25,P246
20243212,9,Male,Pedal cyclist,0_to_16,P247
20241237,15,Male,Motorcycle rider,0_to_16,P248
20241052,37,Male,Pedestrian,26_to_39,P249
20241308,30,Male,Driver,26_to_39,P250
20246027,52,Male,Pedestrian,40_to_64,P251
20244072,1,Female,Pedestrian,0_to_16,P252
20241195,52,Female,Driver,40_to_64,P253
20244043,93,Female,Driver,75_or_older,P254
20241102,87,Male,Driver,75_or_older,P255
20243194,37,Male,Motorcycle rider,26_to_39,P256
20243070,31,Male,Motorcycle rider,26_to_39,P257
20243165,34,Male,Motorcycle rider,26_to_39,P258
20241063,53,Male,Driver,40_to_64,P259
20241132,23,Male,Motorcycle rider,17_to_25,P260
20241292,27,Female,Driver,26_to_39,P261
20241189,65,Female,Driver,65_to_74,P262
20241233,19,Male,Passenger,17_to_25,P263
20241233,57,Female,Passenger,40_to_64,P264
20241233,18,Male,Passenger,17_to_25,P265
20241233,57,Male,Driver,40_to_64,P266
20242115,72,Male,Driver,65_to_74,P267
20242167,81,Male,Driver,75_or_older,P268
20241016,83,Female,Driver,75_or_older,P269
20243234,60,Male,Driver,40_to_64,P270
20246025,66,Male,Driver,65_to_74,P271
20241220,44,Female,Driver,40_to_64,P272
20241034,21,Male,Motorcycle rider,17_to_25,P273
20242012,79,Female,Pedestrian,75_or_older,P274
20243009,17,Male,Driver,17_to_25,P275
20243009,32,Male,Motorcycle rider,26_to_39,P276
20241269,53,Male,Driver,40_to_64,P277
20242093,74,Male,Driver,65_to_74,P278
20242176,22,Male,Motorcycle rider,17_to_25,P279
20242255,22,Male,Motorcycle rider,17_to_25,P280
20241066,58,Male,Driver,40_to_64,P281
20242175,23,Male,Motorcycle rider,17_to_25,P282
20243207,74,Female,Pedestrian,65_to_74,P283
20242029,32,Male,Pedestrian,26_to_39,P284
20241246,41,Male,Driver,40_to_64,P285
20241078,17,Male,Driver,17_to_25,P286
20243064,53,Male,Pedestrian,40_to_64,P287
20241013,22,Female,Passenger,17_to_25,P288
20241013,22,Male,Passenger,17_to_25,P289
20246019,51,Male,Driver,40_to_64,P290
20242257,84,Male,Passenger,75_or_older,P291
20241138,50,Male,Motorcycle rider,40_to_64,P292
20244014,65,Male,Driver,65_to_74,P293
20244069,59,Female,Passenger,40_to_64,P294
20242053,25,Male,Driver,17_to_25,P295
20243111,22,Female,Driver,17_to_25,P296
20243067,56,Male,Driver,40_to_64,P297
20242186,48,Male,Driver,40_to_64,P298
20242250,21,Male,Motorcycle rider,17_to_25,P299
20243167,38,Male,Motorcycle rider,26_to_39,P300
20243106,35,Female,Pedestrian,26_to_39,P301
20242098,37,Male,Motorcycle rider,26_to_39,P302
20241179,60,Male,Motorcycle rider,40_to_64,P303
20242070,56,Female,Driver,40_to_64,P304
20243261,63,Male,Motorcycle rider,40_to_64,P305
20243227,20,Male,Driver,17_to_25,P306
20242243,81,Male,Pedal cyclist,75_or_older,P307
20242102,80,Female,Driver,75_or_older,P308
20241109,18,Male,Driver,17_to_25,P309
20243187,36,Male,Pedestrian,26_to_39,P310
20241301,57,Male,Motorcycle rider,40_to_64,P311
20243135,28,Male,Driver,26_to_39,P312
20241248,96,Male,Driver,75_or_older,P313
20243268,63,Male,Driver,40_to_64,P314
20242071,38,Male,Motorcycle rider,26_to_39,P315
20241020,58,Male,Motorcycle rider,40_to_64,P316
20241294,15,Female,Pedestrian,0_to_16,P317
20241304,62,Male,Driver,40_to_64,P318
20242123,62,Male,Pedestrian,40_to_64,P319
20242144,39,Male,Pedestrian,26_to_39,P320
20241199,23,Male,Driver,17_to_25,P321
20241199,26,Female,Passenger,26_to_39,P322
20243066,25,Male,Passenger,17_to_25,P323
20243233,21,Male,Driver,17_to_25,P324
20243203,50,Male,Driver,40_to_64,P325
20242209,40,Male,Driver,40_to_64,P326
20242056,57,Male,Pedestrian,40_to_64,P327
20242130,44,Male,Motorcycle rider,40_to_64,P328
20243109,64,Male,Driver,40_to_64,P329
20243109,60,Female,Passenger,40_to_64,P330
20243010,68,Male,Driver,65_to_74,P331
20243181,23,Male,Motorcycle rider,17_to_25,P332
20246018,54,Female,Driver,40_to_64,P333
20241071,63,Female,Pedestrian,40_to_64,P334
20241186,13,Male,Pedestrian,0_to_16,P335
20243078,29,Male,Motorcycle rider,26_to_39,P336
20241223,56,Male,Pedestrian,40_to_64,P337
20241221,44,Male,Driver,40_to_64,P338
20241143,17,Male,Driver,17_to_25,P339
20243242,53,Male,Driver,40_to_64,P340
20242189,23,Female,Driver,17_to_25,P341
20242170,53,Female,Driver,40_to_64,P342
20243043,56,Male,Driver,40_to_64,P343
20241140,19,Male,Driver,17_to_25,P344
20244063,78,Male,Motorcycle rider,75_or_older,P345
20241131,70,Male,Motorcycle rider,65_to_74,P346
20242172,42,Male,Pedal cyclist,40_to_64,P347
20241111,31,Male,Driver,26_to_39,P348
20242055,66,Male,Pedestrian,65_to_74,P349
20241017,20,Male,Motorcycle pillion passenger,17_to_25,P350
20244067,49,Male,Pedestrian,40_to_64,P351
20246024,61,Male,Pedestrian,40_to_64,P352
20241254,20,Male,Motorcycle pillion passenger,17_to_25,P353
20241254,21,Male,Motorcycle rider,17_to_25,P354
20243011,69,Male,Motorcycle rider,65_to_74,P355
20246011,80,Female,Driver,75_or_older,P356
20242177,68,Female,Pedestrian,65_to_74,P357
20241127,52,Male,Driver,40_to_64,P358
20241210,81,Female,Passenger,75_or_older,P359
20242132,46,Male,Driver,40_to_64,P360
20242132,37,Male,Passenger,26_to_39,P361
20242184,6,Male,Passenger,0_to_16,P362
20241253,23,Male,Driver,17_to_25,P363
20243024,34,Male,Motorcycle rider,26_to_39,P364
20242224,25,Male,Driver,17_to_25,P365
20243031,21,Male,Driver,17_to_25,P366
20242069,19,Male,Motorcycle rider,17_to_25,P367
20243156,32,Male,Motorcycle rider,26_to_39,P368
20242251,43,Female,Pedestrian,40_to_64,P369
20244034,49,Male,Pedal cyclist,40_to_64,P370
20242090,34,Male,Motorcycle rider,26_to_39,P371
20243231,35,Female,Passenger,26_to_39,P372
20243231,60,Female,Passenger,40_to_64,P373
20243231,28,Male,Passenger,26_to_39,P374
20242194,50,Male,Driver,40_to_64,P375
20243142,73,Male,Driver,65_to_74,P376
20242043,68,Female,Pedal cyclist,65_to_74,P377
20243124,72,Male,Driver,65_to_74,P378
20244007,78,Male,Motorcycle rider,75_or_older,P379
20242060,79,Male,Pedestrian,75_or_older,P380
20243104,37,Female,Pedestrian,26_to_39,P381
20244041,37,Female,Driver,26_to_39,P382
20246026,20,Male,Driver,17_to_25,P383
20243021,29,Male,Driver,26_to_39,P384
20242155,63,Male,Driver,40_to_64,P385
20242032,35,Male,Pedestrian,26_to_39,P386
20241285,69,Male,Motorcycle rider,65_to_74,P387
20244066,52,Male,Pedestrian,40_to_64,P388
20242064,27,Male,Pedal cyclist,26_to_39,P389
20242164,22,Male,Motorcycle rider,17_to_25,P390
20244035,75,Male,Driver,75_or_older,P391
20243018,47,Male,Motorcycle rider,40_to_64,P392
20242086,51,Male,Motorcycle rider,40_to_64,P393
20243217,67,Male,Pedestrian,65_to_74,P394
20243251,36,Female,Passenger,26_to_39,P395
20243058,3,Female,Passenger,0_to_16,P396
20244046,47,Male,Driver,40_to_64,P397
20243085,70,Male,Pedestrian,65_to_74,P398
20244039,38,Male,Driver,26_to_39,P399
20243240,79,Male,Driver,75_or_older,P400
20246002,24,Male,Driver,17_to_25,P401
20246002,27,Male,Passenger,26_to_39,P402
20242099,68,Female,Passenger,65_to_74,P403
20242099,65,Male,Driver,65_to_74,P404
20243063,30,Male,Motorcycle rider,26_to_39,P405
20241176,31,Male,Motorcycle rider,26_to_39,P406
20247022,28,Male,Driver,26_to_39,P407
20241086,50,Male,Pedestrian,40_to_64,P408
20241224,16,Male,Passenger,0_to_16,P409
20241265,27,Male,Motorcycle rider,26_to_39,P410
20241202,96,Female,Pedestrian,75_or_older,P411
20246023,59,Male,Driver,40_to_64,P412
20241293,55,Male,Driver,40_to_64,P413
20241299,60,Male,Driver,40_to_64,P414
20244078,80,Male,Pedestrian,75_or_older,P415
20243164,57,Male,Pedestrian,40_to_64,P416
20242201,54,Male,Motorcycle rider,40_to_64,P417
20241307,43,Male,Driver,40_to_64,P418
20242074,23,Male,Driver,17_to_25,P419
20242074,59,Male,Driver,40_to_64,P420
20241243,25,Male,Driver,17_to_25,P421
20241243,63,Male,Driver,40_to_64,P422
20247034,20,Female,Pedestrian,17_to_25,P423
20241260,20,Male,Driver,17_to_25,P424
20243004,34,Male,Driver,26_to_39,P425
20246014,23,Male,Motorcycle rider,17_to_25,P426
20246014,30,Male,Motorcycle rider,26_to_39,P427
20242024,75,Male,Driver,75_or_older,P428
20243169,71,Male,Motorcycle rider,65_to_74,P429
20243081,78,Male,Driver,75_or_older,P430
20243081,55,Male,Driver,40_to_64,P431
20242169,61,Male,Driver,40_to_64,P432
20241110,49,Male,Motorcycle rider,40_to_64,P433
20241082,17,Male,Motorcycle rider,17_to_25,P434
20241159,40,Male,Driver,40_to_64,P435
20246022,18,Male,Passenger,17_to_25,P436
20241229,16,Male,Driver,0_to_16,P437
20242026,19,Male,Passenger,17_to_25,P438
20242268,53,Male,Pedestrian,40_to_64,P439
20242238,63,Male,Pedal cyclist,40_to_64,P440
20242122,56,Female,Pedal cyclist,40_to_64,P441
20241046,20,Male,Passenger,17_to_25,P442
20241046,18,Female,Passenger,17_to_25,P443
20241046,20,Female,Passenger,17_to_25,P444
20243192,87,Male,Driver,75_or_older,P445
20241032,55,Female,Driver,40_to_64,P446
20241032,54,Male,Passenger,40_to_64,P447
20241031,16,Male,Motorcycle rider,0_to_16,P448
20243254,63,Male,Pedal cyclist,40_to_64,P449
20243133,33,Male,Driver,26_to_39,P450
20241203,67,Male,Driver,65_to_74,P451
20243118,33,Male,Driver,26_to_39,P452
20243173,69,Male,Pedal cyclist,65_to_74,P453
20243199,56,Male,Driver,40_to_64,P454
20244003,71,Male,Driver,65_to_74,P455
20241298,67,Male,Driver,65_to_74,P456
20242112,28,Female,Driver,26_to_39,P457
20242112,3,Male,Passenger,0_to_16,P458
20243092,59,Male,Driver,40_to_64,P459
20243042,37,Male,Motorcycle rider,26_to_39,P460
20244005,84,Male,Driver,75_or_older,P461
20243178,51,Male,Motorcycle rider,40_to_64,P462
20244050,85,Female,Driver,75_or_older,P463
20241208,39,Male,Driver,26_to_39,P464
20242259,67,Male,Driver,65_to_74,P465
20242212,19,Male,Motorcycle rider,17_to_25,P466
20243019,26,Male,Motorcycle rider,26_to_39,P467
20241036,32,Male,Driver,26_to_39,P468
20242226,64,Female,Pedestrian,40_to_64,P469
20247007,73,Male,Driver,65_to_74,P470
20243074,11,Male,Pedal cyclist,0_to_16,P471
20241003,63,Male,Driver,40_to_64,P472
20241277,17,Male,Motorcycle rider,17_to_25,P473
20241249,83,Male,Pedestrian,75_or_older,P474
20242020,25,Male,Motorcycle rider,17_to_25,P475
20242108,28,Male,Driver,26_to_39,P476
20243120,57,Male,Motorcycle rider,40_to_64,P477
20242187,33,Male,Driver,26_to_39,P478
20243116,60,Male,Passenger,40_to_64,P479
20243116,67,Male,Driver,65_to_74,P480
20242133,59,Male,Driver,40_to_64,P481
20241092,17,Male,Passenger,17_to_25,P482
20242121,29,Male,Driver,26_to_39,P483
20243214,32,Male,Driver,26_to_39,P484
20241118,72,Female,Driver,65_to_74,P485
20243157,19,Male,Passenger,17_to_25,P486
20241190,47,Male,Driver,40_to_64,P487
20241097,82,Male,Passenger,75_or_older,P488
20242265,17,Female,Passenger,17_to_25,P489
20242265,18,Male,Driver,17_to_25,P490
20241250,80,Male,Driver,75_or_older,P491
20242200,18,Male,Driver,17_to_25,P492
20242234,18,Male,Driver,17_to_25,P493
20242048,26,Female,Motorcycle rider,26_to_39,P494
20242003,73,Male,Driver,65_to_74,P495
20243252,33,Female,Driver,26_to_39,P496
20243252,0,Male,Passenger,0_to_16,P497
20243061,18,Male,Driver,17_to_25,P498
20242162,20,Male,Motorcycle rider,17_to_25,P499
20244071,58,Male,Driver,40_to_64,P500
20241047,61,Male,Pedestrian,40_to_64,P501
20241205,80,Male,Pedestrian,75_or_older,P502
20241024,22,Male,Motorcycle rider,17_to_25,P503
20242096,30,Male,Pedestrian,26_to_39,P504
20242240,29,Female,Pedestrian,26_to_39,P505
20243139,44,Male,Pedestrian,40_to_64,P506
20243075,24,Female,Passenger,17_to_25,P507
20244051,85,Female,Driver,75_or_older,P508
20241070,47,Male,Driver,40_to_64,P509
20244079,84,Male,Driver,75_or_older,P510
20243051,15,Female,Passenger,0_to_16,P511
20243051,54,Male,Driver,40_to_64,P512
20243051,8,Male,Passenger,0_to_16,P513
20242237,81,Female,Pedestrian,75_or_older,P514
20243148,36,Male,Motorcycle rider,26_to_39,P515
20242157,83,Male,Pedestrian,75_or_older,P516
20244022,63,Male,Passenger,40_to_64,P517
20241142,85,Male,Driver,75_or_older,P518
20241124,46,Male,Driver,40_to_64,P519
20241010,19,Male,Driver,17_to_25,P520
20241252,76,Female,Driver,75_or_older,P521
20243155,44,Male,Driver,40_to_64,P522
20243163,55,Male,Motorcycle rider,40_to_64,P523
20243269,73,Male,Driver,65_to_74,P524
20243056,57,Male,Motorcycle rider,40_to_64,P525
20243049,49,Male,Passenger,40_to_64,P526
20243103,57,Male,Pedal cyclist,40_to_64,P527
20242233,29,Male,Motorcycle rider,26_to_39,P528
20243014,72,Male,Driver,65_to_74,P529
20241198,64,Male,Driver,40_to_64,P530
20242249,81,Male,Pedestrian,75_or_older,P531
20243154,33,Female,Passenger,26_to_39,P532
20243154,56,Female,Passenger,40_to_64,P533
20243154,21,Female,Passenger,17_to_25,P534
20241100,35,Male,Motorcycle rider,26_to_39,P535
20241074,63,Male,Motorcycle rider,40_to_64,P536
20243263,68,Female,Driver,65_to_74,P537
20242016,30,Male,Driver,26_to_39,P538
20244017,66,Male,Motorcycle rider,65_to_74,P539
20244009,54,Male,Pedal cyclist,40_to_64,P540
20242085,81,Female,Passenger,75_or_older,P541
20244012,68,Male,Driver,65_to_74,P542
20243205,45,Male,Driver,40_to_64,P543
20241035,78,Male,Pedestrian,75_or_older,P544
20241161,27,Male,Pedestrian,26_to_39,P545
20241062,68,Male,Motorcycle rider,65_to_74,P546
20243119,36,Male,Motorcycle rider,26_to_39,P547
20241155,22,Male,Motorcycle rider,17_to_25,P548
20243152,51,Male,Driver,40_to_64,P549
20243053,27,Male,Driver,26_to_39,P550
20241039,47,Male,Pedal cyclist,40_to_64,P551
20242154,43,Male,Passenger,40_to_64,P552
20242154,34,Male,Passenger,26_to_39,P553
20243215,84,Male,Driver,75_or_older,P554
20243026,25,Male,Motorcycle rider,17_to_25,P555
20241050,22,Male,Driver,17_to_25,P556
20243271,63,Female,Driver,40_to_64,P557
20241133,25,Male,Driver,17_to_25,P558
20248008,47,Male,Motorcycle rider,40_to_64,P559
20244037,73,Male,Driver,65_to_74,P560
20242143,15,Male,Motorcycle rider,0_to_16,P561
20241273,43,Male,Pedestrian,40_to_64,P562
20242067,20,Female,Motorcycle rider,17_to_25,P563
20242214,64,Male,Driver,40_to_64,P564
20243238,49,Male,Driver,40_to_64,P565
20242011,61,Female,Pedestrian,40_to_64,P566
20241180,29,Male,Motorcycle rider,26_to_39,P567
20241059,59,Female,Passenger,40_to_64,P568
20241021,90,Male,Driver,75_or_older,P569
20242254,40,Male,Motorcycle rider,40_to_64,P570
20243256,25,Male,Driver,17_to_25,P571
20241245,60,Male,Driver,40_to_64,P572
20243126,54,Male,Motorcycle rider,40_to_64,P573
20244082,63,Female,Passenger,40_to_64,P574
20244082,67,Male,Driver,65_to_74,P575
20241108,87,Male,Pedestrian,75_or_older,P576
20242137,50,Male,Motorcycle rider,40_to_64,P577
20241005,19,Male,Motorcycle rider,17_to_25,P578
20241051,19,Male,Driver,17_to_25,P579
20243128,33,Male,Motorcycle rider,26_to_39,P580
20242109,40,Female,Pedestrian,40_to_64,P581
20241116,69,Male,Driver,65_to_74,P582
20243226,22,Male,Motorcycle rider,17_to_25,P583
20242092,38,Male,Motorcycle rider,26_to_39,P584
20242125,23,Male,Motorcycle rider,17_to_25,P585
20244077,30,Male,Motorcycle rider,26_to_39,P586
20242049,73,Female,Pedestrian,65_to_74,P587
20243265,42,Male,Driver,40_to_64,P588
20243122,43,Female,Pedestrian,40_to_64,P589
20243151,44,Male,Pedestrian,40_to_64,P590
20241283,31,Male,Driver,26_to_39,P591
20242262,54,Male,Motorcycle rider,40_to_64,P592
20242100,54,Male,Motorcycle rider,40_to_64,P593
20242211,30,Male,Motorcycle rider,26_to_39,P594
20241168,11,Female,Passenger,0_to_16,P595
20241168,41,Male,Passenger,40_to_64,P596
20241162,68,Female,Driver,65_to_74,P597
20241162,25,Male,Driver,17_to_25,P598
20241073,29,Male,Pedestrian,26_to_39,P599
20243097,81,Female,Passenger,75_or_older,P600
20243097,54,Male,Driver,40_to_64,P601
20243097,84,Male,Passenger,75_or_older,P602
20242182,93,Male,Driver,75_or_older,P603
20243123,84,Female,Driver,75_or_older,P604
20242044,85,Female,Driver,75_or_older,P605
20241120,61,Male,Driver,40_to_64,P606
20242266,18,Male,Pedestrian,17_to_25,P607
20241048,18,Female,Driver,17_to_25,P608
20243023,30,Male,Passenger,26_to_39,P609
20243137,65,Male,Driver,65_to_74,P610
20241200,76,Female,Pedestrian,75_or_older,P611
20242151,35,Female,Driver,26_to_39,P612
20242151,20,Male,Driver,17_to_25,P613
20242223,38,Female,Driver,26_to_39,P614
20241259,75,Male,Driver,75_or_older,P615
20241264,74,Male,Pedestrian,65_to_74,P616
20243086,19,Male,Driver,17_to_25,P617
20242215,89,Female,Driver,75_or_older,P618
20246012,62,Female,Driver,40_to_64,P619
20244068,21,Male,Motorcycle rider,17_to_25,P620
20241296,19,Male,Motorcycle rider,17_to_25,P621
20241006,26,Male,Motorcycle rider,26_to_39,P622
20241006,24,Female,Motorcycle pillion passenger,17_to_25,P623
20241258,38,Male,Pedestrian,26_to_39,P624
20241290,21,Male,Passenger,17_to_25,P625
20241056,30,Male,Driver,26_to_39,P626
20241290,20,Female,Driver,17_to_25,P627
20242014,21,Male,Driver,17_to_25,P628
20241251,20,Male,Driver,17_to_25,P629
20243076,32,Female,Driver,26_to_39,P630
20243162,72,Male,Driver,65_to_74,P631
20242027,79,Female,Driver,75_or_older,P632
20243029,24,Female,Passenger,17_to_25,P633
20243029,56,Male,Driver,40_to_64,P634
20242179,84,Female,Driver,75_or_older,P635
20244080,49,Male,Driver,40_to_64,P636
20242241,56,Male,Motorcycle rider,40_to_64,P637
20244047,19,Male,Driver,17_to_25,P638
20241041,22,Male,Passenger,17_to_25,P639
20241165,37,Male,Driver,26_to_39,P640
20242077,65,Male,Driver,65_to_74,P641
20242078,80,Male,Driver,75_or_older,P642
20242017,56,Female,Driver,40_to_64,P643
20243223,24,Male,Driver,17_to_25,P644
20241271,4,Male,Passenger,0_to_16,P645
20242217,53,Male,Motorcycle rider,40_to_64,P646
20242245,45,Male,Driver,40_to_64,P647
20241170,36,Male,Driver,26_to_39,P648
20242199,74,Male,Driver,65_to_74,P649
20241177,32,Female,Passenger,26_to_39,P650
20246015,12,Male,Pedestrian,0_to_16,P651
20242165,16,Female,Passenger,0_to_16,P652
20241011,76,Male,Pedestrian,75_or_older,P653
20243260,78,Male,Driver,75_or_older,P654
20243260,76,Female,Passenger,75_or_older,P655
20243260,74,Female,Passenger,65_to_74,P656
20241083,96,Male,Driver,75_or_older,P657
20241083,27,Male,Driver,26_to_39,P658
20246006,61,Male,Driver,40_to_64,P659
20244058,76,Male,Pedal cyclist,75_or_older,P660
20243218,22,Female,Driver,17_to_25,P661
20241089,70,Male,Pedal cyclist,65_to_74,P662
20243146,41,Male,Driver,40_to_64,P663
20241295,29,Male,Motorcycle rider,26_to_39,P664
20243264,28,Female,Passenger,26_to_39,P665
20241136,82,Female,Passenger,75_or_older,P666
20241281,38,Male,Driver,26_to_39,P667
20241136,83,Male,Driver,75_or_older,P668
20241076,73,Female,Driver,65_to_74,P669
20244073,94,Male,Driver,75_or_older,P670
20242094,25,Male,Driver,17_to_25,P671
20241058,23,Male,Driver,17_to_25,P672
20241019,30,Male,Motorcycle rider,26_to_39,P673
20241275,21,Male,Driver,17_to_25,P674
20243222,69,Male,Motorcycle rider,65_to_74,P675
20241065,32,Male,Driver,26_to_39,P676
20243094,91,Female,Passenger,75_or_older,P677
20243145,77,Female,Driver,75_or_older,P678
20241305,31,Male,Pedal cyclist,26_to_39,P679
20242146,18,Male,Motorcycle rider,17_to_25,P680
20242146,60,Male,Driver,40_to_64,P681
20241231,21,Male,Driver,17_to_25,P682
20241145,19,Male,Passenger,17_to_25,P683
20241228,34,Male,Driver,26_to_39,P684
20243030,43,Female,Passenger,40_to_64,P685
20243034,32,Male,Driver,26_to_39,P686
20242058,59,Male,Pedestrian,40_to_64,P687
20241085,30,Female,Pedestrian,26_to_39,P688
20243091,72,Male,Motorcycle rider,65_to_74,P689
20243184,76,Female,Driver,75_or_older,P690
20242104,58,Male,Motorcycle rider,40_to_64,P691
