crash_id,year,month,day_of_week,christmas_period,easter_period,weekday_or_weekend,date_id
20231273,2023,5,Saturday,No,No,Weekend,2023-5-Saturday
20236032,2023,5,Saturday,No,No,Weekend,2023-5-Saturday
20233137,2023,5,Sunday,No,No,Weekend,2023-5-Sunday
20232085,2023,5,Sunday,No,No,Weekend,2023-5-Sunday
20231266,2023,5,Sunday,No,No,Weekend,2023-5-Sunday
20233151,2023,5,Sunday,No,No,Weekend,2023-5-Sunday
20233116,2023,5,Sunday,No,No,Weekend,2023-5-Sunday
20231295,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20233127,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20231024,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20231279,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20233011,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20234086,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20234058,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20231061,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20231016,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20236010,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20233130,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20236024,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20234055,2023,5,Thursday,No,No,Weekday,2023-5-Thursday
20233173,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20233071,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20231241,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20233054,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20231048,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20232180,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20231284,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20231222,2023,5,Tuesday,No,No,Weekday,2023-5-Tuesday
20233235,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20233243,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20232102,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20233062,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20233242,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20234051,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20233034,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20231247,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20231072,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20231125,2023,5,Wednesday,No,No,Weekday,2023-5-Wednesday
20231032,2023,4,Friday,No,Yes,Weekday,2023-4-Friday
20236008,2023,4,Friday,No,Yes,Weekday,2023-4-Friday
20231293,2023,4,Friday,No,Yes,Weekday,2023-4-Friday
20231065,2023,4,Friday,No,No,Weekday,2023-4-Friday
20234002,2023,4,Friday,No,No,Weekday,2023-4-Friday
20231063,2023,4,Friday,No,No,Weekday,2023-4-Friday
20233226,2023,4,Friday,No,Yes,Weekend,2023-4-Friday
20234088,2023,4,Friday,No,No,Weekend,2023-4-Friday
20233106,2023,4,Friday,No,No,Weekend,2023-4-Friday
20231191,2023,4,Monday,No,No,Weekday,2023-4-Monday
20233215,2023,4,Monday,No,Yes,Weekday,2023-4-Monday
20231137,2023,4,Monday,No,No,Weekday,2023-4-Monday
20232208,2023,4,Monday,No,No,Weekday,2023-4-Monday
20231176,2023,4,Monday,No,No,Weekday,2023-4-Monday
20231217,2023,4,Monday,No,Yes,Weekday,2023-4-Monday
20232207,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20231298,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20232043,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20232238,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20233026,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20237007,2023,4,Saturday,No,Yes,Weekend,2023-4-Saturday
20231142,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20231290,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20231154,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20231002,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20231015,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20233033,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20234101,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20233046,2023,4,Saturday,No,No,Weekend,2023-4-Saturday
20236018,2023,4,Sunday,No,Yes,Weekend,2023-4-Sunday
20231004,2023,4,Sunday,No,No,Weekend,2023-4-Sunday
20231066,2023,4,Sunday,No,No,Weekend,2023-4-Sunday
20232129,2023,4,Sunday,No,Yes,Weekend,2023-4-Sunday
20232228,2023,4,Sunday,No,No,Weekend,2023-4-Sunday
20233107,2023,4,Sunday,No,No,Weekend,2023-4-Sunday
20233141,2023,4,Sunday,No,No,Weekend,2023-4-Sunday
20234070,2023,4,Thursday,No,Yes,Weekday,2023-4-Thursday
20231124,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20233009,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20233091,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20231081,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20231131,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20233086,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20232032,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20231203,2023,4,Thursday,No,Yes,Weekday,2023-4-Thursday
20231148,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20233248,2023,4,Thursday,No,Yes,Weekday,2023-4-Thursday
20231050,2023,4,Thursday,No,No,Weekday,2023-4-Thursday
20232159,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20232029,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20233230,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20234104,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20231192,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20234098,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20231132,2023,4,Tuesday,No,No,Weekday,2023-4-Tuesday
20233042,2023,4,Wednesday,No,No,Weekday,2023-4-Wednesday
20231224,2023,4,Wednesday,No,No,Weekday,2023-4-Wednesday
20231003,2023,4,Wednesday,No,No,Weekday,2023-4-Wednesday
20233064,2023,4,Wednesday,No,No,Weekday,2023-4-Wednesday
20231254,2023,4,Wednesday,No,No,Weekday,2023-4-Wednesday
20233060,2023,4,Wednesday,No,No,Weekday,2023-4-Wednesday
20233061,2023,3,Friday,No,No,Weekday,2023-3-Friday
20233115,2023,3,Friday,No,No,Weekday,2023-3-Friday
20233260,2023,3,Friday,No,No,Weekday,2023-3-Friday
20233227,2023,3,Friday,No,No,Weekday,2023-3-Friday
20231230,2023,3,Friday,No,No,Weekday,2023-3-Friday
20236020,2023,3,Friday,No,No,Weekday,2023-3-Friday
20234019,2023,3,Friday,No,No,Weekday,2023-3-Friday
20234096,2023,3,Friday,No,No,Weekday,2023-3-Friday
20231232,2023,3,Friday,No,No,Weekday,2023-3-Friday
20234064,2023,3,Friday,No,No,Weekday,2023-3-Friday
20232117,2023,3,Friday,No,No,Weekday,2023-3-Friday
20231054,2023,3,Friday,No,No,Weekday,2023-3-Friday
20233049,2023,3,Friday,No,No,Weekday,2023-3-Friday
20234093,2023,3,Friday,No,No,Weekday,2023-3-Friday
20231287,2023,3,Friday,No,No,Weekday,2023-3-Friday
20231299,2023,3,Friday,No,No,Weekend,2023-3-Friday
20233244,2023,3,Monday,No,No,Weekend,2023-3-Monday
20231179,2023,3,Monday,No,No,Weekday,2023-3-Monday
20231267,2023,3,Monday,No,No,Weekday,2023-3-Monday
20231265,2023,3,Monday,No,No,Weekday,2023-3-Monday
20233084,2023,3,Monday,No,No,Weekday,2023-3-Monday
20231269,2023,3,Monday,No,No,Weekday,2023-3-Monday
20233025,2023,3,Monday,No,No,Weekday,2023-3-Monday
20234037,2023,3,Monday,No,No,Weekday,2023-3-Monday
20234030,2023,3,Monday,No,No,Weekday,2023-3-Monday
20231144,2023,3,Monday,No,No,Weekday,2023-3-Monday
20233207,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20234060,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20233099,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20232014,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20231216,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20234069,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20231172,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20233177,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20232064,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20231120,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20231030,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20233257,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20233057,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20233178,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20231233,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20234008,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20232175,2023,3,Saturday,No,No,Weekend,2023-3-Saturday
20232197,2023,3,Sunday,No,No,Weekend,2023-3-Sunday
20231186,2023,3,Sunday,No,No,Weekend,2023-3-Sunday
20232212,2023,3,Sunday,No,No,Weekend,2023-3-Sunday
20231235,2023,3,Sunday,No,No,Weekend,2023-3-Sunday
20233219,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20232151,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20233010,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20231058,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20236015,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20232070,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20234054,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20237002,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20232206,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20234090,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20231049,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20232220,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20231134,2023,3,Thursday,No,No,Weekday,2023-3-Thursday
20234041,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20233217,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20231239,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20231202,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20234009,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20233194,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20233187,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20231105,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20232134,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20231077,2023,3,Tuesday,No,No,Weekday,2023-3-Tuesday
20231031,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20234065,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20232091,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20236023,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20234024,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20232010,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20233077,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20231094,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20231055,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20231270,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20231246,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20231275,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20237020,2023,3,Wednesday,No,No,Weekday,2023-3-Wednesday
20234100,2023,2,Friday,No,No,Weekday,2023-2-Friday
20234073,2023,2,Friday,No,No,Weekday,2023-2-Friday
20233220,2023,2,Friday,No,No,Weekday,2023-2-Friday
20236002,2023,2,Friday,No,No,Weekday,2023-2-Friday
20231110,2023,2,Friday,No,No,Weekday,2023-2-Friday
20233028,2023,2,Friday,No,No,Weekend,2023-2-Friday
20234074,2023,2,Friday,No,No,Weekend,2023-2-Friday
20233168,2023,2,Friday,No,No,Weekend,2023-2-Friday
20234047,2023,2,Friday,No,No,Weekend,2023-2-Friday
20233171,2023,2,Monday,No,No,Weekday,2023-2-Monday
20233055,2023,2,Monday,No,No,Weekday,2023-2-Monday
20232109,2023,2,Monday,No,No,Weekday,2023-2-Monday
20234049,2023,2,Monday,No,No,Weekday,2023-2-Monday
20231114,2023,2,Monday,No,No,Weekday,2023-2-Monday
20231093,2023,2,Monday,No,No,Weekday,2023-2-Monday
20234050,2023,2,Monday,No,No,Weekday,2023-2-Monday
20231130,2023,2,Monday,No,No,Weekday,2023-2-Monday
20233261,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20233218,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20231257,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20233159,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20231112,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20233096,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20231121,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20232011,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20231237,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20231096,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20233202,2023,2,Saturday,No,No,Weekend,2023-2-Saturday
20231017,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20232229,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20233216,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20231169,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20231181,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20231215,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20231199,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20236030,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20234092,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20231212,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20234040,2023,2,Sunday,No,No,Weekend,2023-2-Sunday
20231208,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20231069,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20232149,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20233082,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20232140,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20232167,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20232075,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20234028,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20231276,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20234072,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20234075,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20232053,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20233037,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20233048,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20234014,2023,2,Thursday,No,No,Weekday,2023-2-Thursday
20232055,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20232148,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20232060,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20232162,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20232100,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20232233,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20236033,2023,2,Tuesday,No,No,Weekday,2023-2-Tuesday
20232105,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20232013,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20233225,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20232221,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20233147,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20234076,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20232176,2023,2,Wednesday,No,No,Weekday,2023-2-Wednesday
20231006,2023,1,Friday,No,No,Weekday,2023-1-Friday
20233023,2023,1,Friday,No,No,Weekday,2023-1-Friday
20233182,2023,1,Friday,No,No,Weekday,2023-1-Friday
20232132,2023,1,Friday,No,No,Weekday,2023-1-Friday
20232160,2023,1,Friday,No,No,Weekday,2023-1-Friday
20232036,2023,1,Friday,No,No,Weekday,2023-1-Friday
20233041,2023,1,Friday,No,No,Weekday,2023-1-Friday
20232179,2023,1,Friday,No,No,Weekday,2023-1-Friday
20232041,2023,1,Friday,No,No,Weekday,2023-1-Friday
20232253,2023,1,Friday,No,No,Weekday,2023-1-Friday
20233080,2023,1,Friday,No,No,Weekday,2023-1-Friday
20231197,2023,1,Friday,No,No,Weekday,2023-1-Friday
20233124,2023,1,Friday,No,No,Weekday,2023-1-Friday
20233236,2023,1,Friday,No,No,Weekday,2023-1-Friday
20231213,2023,1,Friday,No,No,Weekend,2023-1-Friday
20234081,2023,1,Friday,No,No,Weekend,2023-1-Friday
20231041,2023,1,Friday,No,No,Weekend,2023-1-Friday
20233101,2023,1,Friday,No,No,Weekend,2023-1-Friday
20232155,2023,1,Friday,No,No,Weekend,2023-1-Friday
20231282,2023,1,Friday,No,No,Weekend,2023-1-Friday
20234103,2023,1,Monday,Yes,No,Weekend,2023-1-Monday
20234097,2023,1,Monday,No,No,Weekday,2023-1-Monday
20232003,2023,1,Monday,No,No,Weekday,2023-1-Monday
20231196,2023,1,Monday,No,No,Weekday,2023-1-Monday
20232078,2023,1,Monday,No,No,Weekday,2023-1-Monday
20233149,2023,1,Monday,No,No,Weekday,2023-1-Monday
20232164,2023,1,Monday,No,No,Weekday,2023-1-Monday
20231001,2023,1,Monday,No,No,Weekday,2023-1-Monday
20231060,2023,1,Monday,No,No,Weekday,2023-1-Monday
20233188,2023,1,Monday,No,No,Weekday,2023-1-Monday
20233129,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20232161,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20233003,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20231166,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20232234,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20236001,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20231277,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20234039,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20233047,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20234043,2023,1,Saturday,No,No,Weekend,2023-1-Saturday
20231014,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20233031,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20233164,2023,1,Sunday,Yes,No,Weekend,2023-1-Sunday
20234003,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20237004,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20234023,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20232039,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20232092,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20233239,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20233158,2023,1,Sunday,No,No,Weekend,2023-1-Sunday
20232008,2023,1,Thursday,No,No,Weekday,2023-1-Thursday
20232139,2023,1,Thursday,No,No,Weekday,2023-1-Thursday
20231013,2023,1,Thursday,No,No,Weekday,2023-1-Thursday
20231123,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20232019,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20236021,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20238002,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20232122,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20232111,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20234007,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20231240,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20231099,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20231161,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20232259,2023,1,Tuesday,Yes,No,Weekday,2023-1-Tuesday
20233174,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20232101,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20232120,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20236013,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20233253,2023,1,Tuesday,No,No,Weekday,2023-1-Tuesday
20231209,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20231107,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20234083,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20234046,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20233092,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20232082,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20232177,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20233255,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20232142,2023,1,Wednesday,No,No,Weekday,2023-1-Wednesday
20221099,2022,12,Friday,Yes,No,Weekday,2022-12-Friday
20221136,2022,12,Friday,No,No,Weekday,2022-12-Friday
20221056,2022,12,Friday,Yes,No,Weekday,2022-12-Friday
20221035,2022,12,Friday,No,No,Weekday,2022-12-Friday
20221187,2022,12,Friday,Yes,No,Weekday,2022-12-Friday
20221203,2022,12,Friday,No,No,Weekday,2022-12-Friday
20223053,2022,12,Friday,Yes,No,Weekday,2022-12-Friday
20221170,2022,12,Friday,No,No,Weekday,2022-12-Friday
20221220,2022,12,Friday,No,No,Weekend,2022-12-Friday
20221184,2022,12,Friday,Yes,No,Weekend,2022-12-Friday
20224015,2022,12,Friday,Yes,No,Weekend,2022-12-Friday
20221079,2022,12,Friday,No,No,Weekend,2022-12-Friday
20221252,2022,12,Friday,No,No,Weekend,2022-12-Friday
20224050,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20223141,2022,12,Saturday,Yes,No,Weekend,2022-12-Saturday
20223045,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20221135,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20223271,2022,12,Saturday,Yes,No,Weekend,2022-12-Saturday
20223108,2022,12,Saturday,Yes,No,Weekend,2022-12-Saturday
20221109,2022,12,Saturday,Yes,No,Weekend,2022-12-Saturday
20223173,2022,12,Saturday,Yes,No,Weekend,2022-12-Saturday
20223123,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20226027,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20223253,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20223174,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20224019,2022,12,Saturday,No,No,Weekend,2022-12-Saturday
20223023,2022,12,Sunday,No,No,Weekend,2022-12-Sunday
20227028,2022,12,Sunday,No,No,Weekend,2022-12-Sunday
20221166,2022,12,Sunday,No,No,Weekend,2022-12-Sunday
20223107,2022,12,Sunday,No,No,Weekend,2022-12-Sunday
20223239,2022,12,Sunday,No,No,Weekend,2022-12-Sunday
20223148,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221143,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221248,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221194,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20223046,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20223093,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221112,2022,12,Thursday,Yes,No,Weekday,2022-12-Thursday
20223058,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221012,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221015,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20223201,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221202,2022,12,Thursday,No,No,Weekday,2022-12-Thursday
20221061,2022,12,Tuesday,Yes,No,Weekday,2022-12-Tuesday
20224062,2022,12,Tuesday,Yes,No,Weekday,2022-12-Tuesday
20221047,2022,12,Tuesday,Yes,No,Weekday,2022-12-Tuesday
20221009,2022,12,Tuesday,No,No,Weekday,2022-12-Tuesday
20223090,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20221150,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20223163,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20223199,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20221082,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20223181,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20224055,2022,12,Wednesday,No,No,Weekday,2022-12-Wednesday
20223206,2022,12,Wednesday,Yes,No,Weekday,2022-12-Wednesday
20224032,2022,12,Wednesday,Yes,No,Weekday,2022-12-Wednesday
20222052,2022,11,Friday,No,No,Weekday,2022-11-Friday
20221262,2022,11,Friday,No,No,Weekday,2022-11-Friday
20222106,2022,11,Friday,No,No,Weekday,2022-11-Friday
20226038,2022,11,Friday,No,No,Weekday,2022-11-Friday
20223272,2022,11,Friday,No,No,Weekday,2022-11-Friday
20222098,2022,11,Friday,No,No,Weekday,2022-11-Friday
20224002,2022,11,Friday,No,No,Weekday,2022-11-Friday
20221087,2022,11,Friday,No,No,Weekday,2022-11-Friday
20222108,2022,11,Friday,No,No,Weekend,2022-11-Friday
20223062,2022,11,Friday,No,No,Weekend,2022-11-Friday
20224013,2022,11,Friday,No,No,Weekend,2022-11-Friday
20222182,2022,11,Friday,No,No,Weekend,2022-11-Friday
20223051,2022,11,Monday,No,No,Weekday,2022-11-Monday
20221233,2022,11,Monday,No,No,Weekday,2022-11-Monday
20221105,2022,11,Monday,No,No,Weekday,2022-11-Monday
20226040,2022,11,Monday,No,No,Weekday,2022-11-Monday
20221078,2022,11,Monday,No,No,Weekday,2022-11-Monday
20223219,2022,11,Monday,No,No,Weekday,2022-11-Monday
20222012,2022,11,Monday,No,No,Weekday,2022-11-Monday
20223091,2022,11,Monday,No,No,Weekday,2022-11-Monday
20222013,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20222016,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20223074,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20223071,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20221013,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20221086,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20223099,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20223158,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
20221189,2022,11,Saturday,No,No,Weekend,2022-11-Saturday
