crash_id,person_id
20211029,20211029_Passenger_Male_70_65_to_74
20213085,20213085_Passenger_Female_83_75_or_older
20213040,20213040_Pedal cyclist_Male_70_65_to_74
20213126,20213126_Driver_Male_69_65_to_74
20213222,20213222_Pedestrian_Male_17_17_to_25
20211244,20211244_Driver_Male_20_17_to_25
20215038,20215038_Driver_Male_20_17_to_25
20213217,20213217_Driver_Male_27_26_to_39
20213066,20213066_Driver_Male_70_65_to_74
20211172,20211172_Motorcycle rider_Male_18_17_to_25
20211125,20211125_Driver_Male_34_26_to_39
20217006,20217006_Pedestrian_Male_15_0_to_16
20216020,20216020_Motorcycle rider_Male_45_40_to_64
20215049,20215049_Driver_Male_43_40_to_64
20213058,20213058_Driver_Male_31_26_to_39
20212058,20212058_Driver_Male_36_26_to_39
20212058,20212058_Passenger_Female_46_40_to_64
20216025,20216025_Driver_Male_56_40_to_64
20215145,20215145_Pedestrian_Male_21_17_to_25
20213218,20213218_Passenger_Male_18_17_to_25
20214017,20214017_Driver_Male_18_17_to_25
20212023,20212023_Motorcycle rider_Male_26_26_to_39
20212014,20212014_Driver_Male_85_75_or_older
20213028,20213028_Driver_Female_60_40_to_64
20213023,20213023_Motorcycle rider_Female_40_40_to_64
20212171,20212171_Pedestrian_Male_16_0_to_16
20211118,20211118_Driver_Male_86_75_or_older
20213248,20213248_Passenger_Male_85_75_or_older
20214070,20214070_Passenger_Female_85_75_or_older
20214070,20214070_Driver_Male_90_75_or_older
20212076,20212076_Passenger_Female_19_17_to_25
20212076,20212076_Passenger_Male_16_0_to_16
20213024,20213024_Motorcycle rider_Male_59_40_to_64
20217023,20217023_Motorcycle rider_Male_50_40_to_64
20213142,20213142_Driver_Male_46_40_to_64
20213139,20213139_Pedestrian_Male_77_75_or_older
20212071,20212071_Driver_Male_50_40_to_64
20211220,20211220_Driver_Male_48_40_to_64
20211236,20211236_Driver_Male_18_17_to_25
20216033,20216033_Pedestrian_Female_79_75_or_older
20214028,20214028_Driver_Male_68_65_to_74
20212118,20212118_Driver_Male_20_17_to_25
20211057,20211057_Driver_Male_64_40_to_64
20213196,20213196_Motorcycle rider_Male_25_17_to_25
20212074,20212074_Pedestrian_Female_63_40_to_64
20211126,20211126_Driver_Male_58_40_to_64
20211045,20211045_Driver_Female_86_75_or_older
20215110,20215110_Driver_Female_37_26_to_39
20212210,20212210_Pedestrian_Male_80_75_or_older
20215015,20215015_Passenger_Female_82_75_or_older
20216029,20216029_Driver_Male_57_40_to_64
20211113,20211113_Driver_Female_79_75_or_older
20213192,20213192_Passenger_Female_77_75_or_older
20213118,20213118_Driver_Male_60_40_to_64
20213019,20213019_Passenger_Female_54_40_to_64
20212124,20212124_Driver_Male_45_40_to_64
20213012,20213012_Driver_Female_24_17_to_25
20212187,20212187_Driver_Male_77_75_or_older
20212044,20212044_Driver_Male_58_40_to_64
20212109,20212109_Driver_Male_30_26_to_39
20215007,20215007_Motorcycle rider_Male_31_26_to_39
20213016,20213016_Passenger_Male_58_40_to_64
20213016,20213016_Driver_Male_59_40_to_64
20213016,20213016_Driver_Male_45_40_to_64
20211249,20211249_Passenger_Male_33_26_to_39
20212005,20212005_Driver_Male_22_17_to_25
20211088,20211088_Pedestrian_Male_15_0_to_16
20215123,20215123_Driver_Male_58_40_to_64
20213010,20213010_Driver_Male_18_17_to_25
20213010,20213010_Passenger_Male_17_17_to_25
20214066,20214066_Driver_Male_19_17_to_25
20213120,20213120_Passenger_Female_20_17_to_25
20212088,20212088_Pedestrian_Female_63_40_to_64
20215091,20215091_Motorcycle rider_Male_29_26_to_39
20215153,20215153_Pedestrian_Female_82_75_or_older
20214078,20214078_Driver_Male_73_65_to_74
20216024,20216024_Driver_Female_25_17_to_25
20216024,20216024_Passenger_Male_36_26_to_39
20213073,20213073_Driver_Male_59_40_to_64
20211148,20211148_Motorcycle rider_Male_19_17_to_25
20213103,20213103_Motorcycle rider_Male_17_17_to_25
20212180,20212180_Passenger_Female_68_65_to_74
20216028,20216028_Driver_Male_22_17_to_25
20215139,20215139_Driver_Male_18_17_to_25
20213231,20213231_Driver_Female_31_26_to_39
20213237,20213237_Passenger_Male_35_26_to_39
20211260,20211260_Motorcycle rider_Male_40_40_to_64
20217015,20217015_Pedestrian_Male_37_26_to_39
20211049,20211049_Pedestrian_Male_53_40_to_64
20215082,20215082_Driver_Male_34_26_to_39
20214012,20214012_Passenger_Female_51_40_to_64
20215131,20215131_Driver_Male_73_65_to_74
20212050,20212050_Pedestrian_Female_78_75_or_older
20213238,20213238_Driver_Female_39_26_to_39
20212079,20212079_Passenger_Male_67_65_to_74
20214016,20214016_Driver_Male_33_26_to_39
20211026,20211026_Motorcycle rider_Male_27_26_to_39
20215005,20215005_Driver_Male_28_26_to_39
20212096,20212096_Driver_Male_52_40_to_64
20213078,20213078_Motorcycle rider_Male_17_17_to_25
20213004,20213004_Passenger_Female_28_26_to_39
20213097,20213097_Pedestrian_Male_24_17_to_25
20212189,20212189_Driver_Male_18_17_to_25
20212189,20212189_Passenger_Male_18_17_to_25
20211050,20211050_Driver_Male_19_17_to_25
20212052,20212052_Driver_Male_27_26_to_39
20217024,20217024_Passenger_Female_30_26_to_39
20213039,20213039_Driver_Female_60_40_to_64
20213107,20213107_Motorcycle rider_Male_55_40_to_64
20216006,20216006_Passenger_Female_46_40_to_64
20216006,20216006_Driver_Male_46_40_to_64
20215046,20215046_Driver_Male_34_26_to_39
20211068,20211068_Pedestrian_Male_52_40_to_64
20212147,20212147_Motorcycle rider_Male_26_26_to_39
20217016,20217016_Driver_Male_36_26_to_39
20213080,20213080_Passenger_Female_35_26_to_39
20213080,20213080_Passenger_Male_7_0_to_16
20213080,20213080_Passenger_Female_5_0_to_16
20215143,20215143_Driver_Male_27_26_to_39
20212149,20212149_Driver_Male_63_40_to_64
20213035,20213035_Passenger_Female_29_26_to_39
20213035,20213035_Passenger_Female_12_0_to_16
20211239,20211239_Driver_Female_55_40_to_64
20211064,20211064_Driver_Male_40_40_to_64
20217031,20217031_Driver_Male_49_40_to_64
20214025,20214025_Passenger_Male_9_0_to_16
20212158,20212158_Motorcycle rider_Male_45_40_to_64
20216019,20216019_Passenger_Male_33_26_to_39
20211241,20211241_Motorcycle rider_Male_27_26_to_39
20211221,20211221_Pedestrian_Male_51_40_to_64
20212002,20212002_Driver_Male_57_40_to_64
20213029,20213029_Driver_Female_19_17_to_25
20211120,20211120_Driver_Male_44_40_to_64
20212039,20212039_Pedal cyclist_Female_79_75_or_older
20212063,20212063_Driver_Female_84_75_or_older
20213005,20213005_Motorcycle rider_Male_31_26_to_39
20211040,20211040_Motorcycle rider_Male_55_40_to_64
20212148,20212148_Passenger_Male_17_17_to_25
20215061,20215061_Passenger_Male_52_40_to_64
20213169,20213169_Driver_Female_39_26_to_39
20213017,20213017_Driver_Male_23_17_to_25
20213169,20213169_Driver_Male_56_40_to_64
20214014,20214014_Motorcycle rider_Male_66_65_to_74
20215052,20215052_Pedestrian_Male_86_75_or_older
20214021,20214021_Pedestrian_Female_64_40_to_64
20211012,20211012_Pedestrian_Male_87_75_or_older
20213182,20213182_Motorcycle rider_Male_59_40_to_64
20211175,20211175_Pedestrian_Female_78_75_or_older
20214024,20214024_Passenger_Female_61_40_to_64
20214024,20214024_Driver_Male_40_40_to_64
20211196,20211196_Driver_Male_33_26_to_39
20217019,20217019_Pedestrian_Female_53_40_to_64
20213160,20213160_Driver_Male_21_17_to_25
20211062,20211062_Driver_Male_26_26_to_39
20212038,20212038_Passenger_Male_56_40_to_64
20213079,20213079_Passenger_Female_29_26_to_39
20214072,20214072_Passenger_Male_36_26_to_39
20211038,20211038_Pedestrian_Male_89_75_or_older
20217028,20217028_Driver_Male_30_26_to_39
20211227,20211227_Pedestrian_Male_88_75_or_older
20218003,20218003_Pedestrian_Male_84_75_or_older
20212204,20212204_Pedestrian_Female_75_75_or_older
20211047,20211047_Driver_Male_23_17_to_25
20213219,20213219_Pedestrian_Male_45_40_to_64
20213180,20213180_Driver_Male_86_75_or_older
20212177,20212177_Driver_Male_36_26_to_39
20213054,20213054_Driver_Male_18_17_to_25
20212182,20212182_Pedestrian_Female_53_40_to_64
20212022,20212022_Driver_Male_66_65_to_74
20211003,20211003_Motorcycle rider_Male_31_26_to_39
20211072,20211072_Pedestrian_Male_68_65_to_74
20213200,20213200_Motorcycle rider_Male_40_40_to_64
20213038,20213038_Driver_Female_37_26_to_39
20211074,20211074_Motorcycle rider_Male_50_40_to_64
20211028,20211028_Driver_Male_27_26_to_39
20214052,20214052_Driver_Male_50_40_to_64
20213077,20213077_Passenger_Male_84_75_or_older
20211115,20211115_Driver_Female_19_17_to_25
20211014,20211014_Pedestrian_Female_83_75_or_older
20212165,20212165_Driver_Female_67_65_to_74
20211252,20211252_Motorcycle rider_Male_29_26_to_39
20211104,20211104_Driver_Male_70_65_to_74
20212211,20212211_Pedestrian_Female_81_75_or_older
20214063,20214063_Passenger_Male_24_17_to_25
20211069,20211069_Driver_Male_45_40_to_64
20215099,20215099_Driver_Male_27_26_to_39
20217029,20217029_Driver_Female_35_26_to_39
20214032,20214032_Driver_Male_51_40_to_64
20212141,20212141_Pedestrian_Male_68_65_to_74
20211096,20211096_Pedal cyclist_Male_71_65_to_74
20211095,20211095_Motorcycle rider_Male_18_17_to_25
20212089,20212089_Motorcycle rider_Male_63_40_to_64
20213061,20213061_Driver_Female_57_40_to_64
20211142,20211142_Motorcycle rider_Male_51_40_to_64
20213048,20213048_Motorcycle rider_Male_30_26_to_39
20213033,20213033_Motorcycle rider_Male_25_17_to_25
20213156,20213156_Driver_Male_19_17_to_25
20212188,20212188_Driver_Female_47_40_to_64
20214069,20214069_Passenger_Male_64_40_to_64
20211158,20211158_Driver_Female_17_17_to_25
20213041,20213041_Motorcycle rider_Male_27_26_to_39
20211144,20211144_Pedal cyclist_Male_52_40_to_64
20216021,20216021_Driver_Male_66_65_to_74
20212018,20212018_Driver_Female_50_40_to_64
20211186,20211186_Pedestrian_Male_83_75_or_older
20214053,20214053_Motorcycle rider_Male_19_17_to_25
20217022,20217022_Driver_Male_60_40_to_64
20211216,20211216_Driver_Male_30_26_to_39
20215004,20215004_Driver_Female_25_17_to_25
20213105,20213105_Motorcycle rider_Male_32_26_to_39
20212103,20212103_Pedestrian_Female_84_75_or_older
20212047,20212047_Pedestrian_Male_79_75_or_older
20215021,20215021_Driver_Male_17_17_to_25
20212064,20212064_Pedestrian_Male_1_0_to_16
20211228,20211228_Passenger_Female_66_65_to_74
20211218,20211218_Passenger_Female_78_75_or_older
20215073,20215073_Driver_Male_32_26_to_39
20213173,20213173_Driver_Female_43_40_to_64
20213034,20213034_Driver_Female_61_40_to_64
20213171,20213171_Driver_Male_27_26_to_39
20215009,20215009_Driver_Male_32_26_to_39
20214073,20214073_Pedestrian_Female_44_40_to_64
20213146,20213146_Pedestrian_Male_23_17_to_25
20213146,20213146_Driver_Female_26_26_to_39
20215098,20215098_Motorcycle rider_Male_45_40_to_64
20213099,20213099_Driver_Male_13_0_to_16
20211162,20211162_Driver_Female_25_17_to_25
20212099,20212099_Motorcycle rider_Male_22_17_to_25
20213100,20213100_Passenger_Female_48_40_to_64
20212003,20212003_Driver_Female_20_17_to_25
20212107,20212107_Pedestrian_Female_80_75_or_older
20215096,20215096_Driver_Female_14_0_to_16
20211150,20211150_Pedestrian_Male_90_75_or_older
20215070,20215070_Driver_Male_88_75_or_older
20215070,20215070_Driver_Male_54_40_to_64
20211259,20211259_Driver_Female_75_75_or_older
20211036,20211036_Driver_Female_69_65_to_74
20211036,20211036_Passenger_Female_77_75_or_older
20212166,20212166_Driver_Male_25_17_to_25
20212178,20212178_Pedal cyclist_Male_72_65_to_74
20212020,20212020_Driver_Male_67_65_to_74
20213124,20213124_Motorcycle rider_Male_26_26_to_39
20215148,20215148_Motorcycle rider_Male_45_40_to_64
20211255,20211255_Pedestrian_Male_69_65_to_74
20213125,20213125_Passenger_Male_48_40_to_64
20217013,20217013_Driver_Male_16_0_to_16
20213072,20213072_Driver_Male_48_40_to_64
20214038,20214038_Pedestrian_Male_70_65_to_74
20211134,20211134_Driver_Male_27_26_to_39
20213225,20213225_Passenger_Male_55_40_to_64
20215045,20215045_Driver_Male_39_26_to_39
20211192,20211192_Pedestrian_Male_21_17_to_25
20211053,20211053_Passenger_Male_29_26_to_39
20215083,20215083_Pedestrian_Male_70_65_to_74
20215011,20215011_Motorcycle rider_Male_60_40_to_64
20215056,20215056_Motorcycle rider_Male_55_40_to_64
20213158,20213158_Passenger_Female_30_26_to_39
20213009,20213009_Passenger_Male_16_0_to_16
20211129,20211129_Driver_Male_39_26_to_39
20213060,20213060_Driver_Male_28_26_to_39
20217011,20217011_Driver_Male_29_26_to_39
20213186,20213186_Driver_Male_67_65_to_74
20215053,20215053_Driver_Female_26_26_to_39
20213194,20213194_Passenger_Female_46_40_to_64
20212104,20212104_Driver_Male_50_40_to_64
20214005,20214005_Driver_Male_52_40_to_64
20213209,20213209_Driver_Female_90_75_or_older
20213211,20213211_Motorcycle rider_Male_48_40_to_64
20211209,20211209_Driver_Male_52_40_to_64
20216026,20216026_Driver_Male_24_17_to_25
20213091,20213091_Passenger_Female_85_75_or_older
20217032,20217032_Pedestrian_Male_54_40_to_64
20212190,20212190_Driver_Female_23_17_to_25
20211079,20211079_Passenger_Female_57_40_to_64
20211079,20211079_Driver_Male_27_26_to_39
20211257,20211257_Passenger_Female_46_40_to_64
20212070,20212070_Driver_Male_37_26_to_39
20213203,20213203_Pedal cyclist_Male_78_75_or_older
20215033,20215033_Motorcycle rider_Male_71_65_to_74
20211111,20211111_Motorcycle rider_Male_48_40_to_64
20211231,20211231_Motorcycle rider_Male_57_40_to_64
20212169,20212169_Motorcycle rider_Male_43_40_to_64
20211123,20211123_Driver_Female_67_65_to_74
20217001,20217001_Driver_Female_58_40_to_64
20214048,20214048_Pedal cyclist_Male_69_65_to_74
20211258,20211258_Motorcycle rider_Male_26_26_to_39
20211222,20211222_Pedestrian_Female_14_0_to_16
20211022,20211022_Driver_Male_18_17_to_25
20216012,20216012_Motorcycle rider_Male_29_26_to_39
20215068,20215068_Passenger_Male_12_0_to_16
20215006,20215006_Driver_Male_44_40_to_64
20211034,20211034_Motorcycle rider_Male_16_0_to_16
20217004,20217004_Passenger_Female_36_26_to_39
20215100,20215100_Driver_Male_25_17_to_25
20211190,20211190_Driver_Male_45_40_to_64
20215036,20215036_Driver_Male_24_17_to_25
20215037,20215037_Passenger_Female_10_0_to_16
20213193,20213193_Passenger_Male_18_17_to_25
20213245,20213245_Motorcycle rider_Male_39_26_to_39
20214057,20214057_Pedestrian_Male_20_17_to_25
20215108,20215108_Driver_Female_28_26_to_39
20214019,20214019_Motorcycle rider_Male_17_17_to_25
20211132,20211132_Driver_Male_21_17_to_25
20212125,20212125_Driver_Male_32_26_to_39
20213083,20213083_Driver_Male_36_26_to_39
20215124,20215124_Driver_Male_64_40_to_64
20215069,20215069_Pedestrian_Female_90_75_or_older
20212086,20212086_Driver_Female_71_65_to_74
20213044,20213044_Driver_Male_71_65_to_74
20212025,20212025_Passenger_Female_40_40_to_64
20215058,20215058_Motorcycle rider_Male_55_40_to_64
20211226,20211226_Pedestrian_Female_88_75_or_older
20213021,20213021_Pedal cyclist_Male_20_17_to_25
20216003,20216003_Motorcycle rider_Male_17_17_to_25
20212073,20212073_Pedal cyclist_Male_25_17_to_25
20212138,20212138_Driver_Male_18_17_to_25
20211206,20211206_Motorcycle rider_Male_20_17_to_25
20212131,20212131_Motorcycle rider_Male_56_40_to_64
20213223,20213223_Motorcycle rider_Male_66_65_to_74
20211043,20211043_Driver_Female_53_40_to_64
20215092,20215092_Driver_Male_88_75_or_older
20214088,20214088_Driver_Male_51_40_to_64
20211195,20211195_Driver_Male_33_26_to_39
20213114,20213114_Driver_Male_69_65_to_74
20212117,20212117_Driver_Female_57_40_to_64
20215090,20215090_Driver_Male_24_17_to_25
20212207,20212207_Motorcycle rider_Male_65_65_to_74
20212174,20212174_Driver_Male_37_26_to_39
20212004,20212004_Driver_Male_61_40_to_64
20211001,20211001_Driver_Male_52_40_to_64
20213152,20213152_Driver_Female_38_26_to_39
20212091,20212091_Pedestrian_Female_61_40_to_64
20216030,20216030_Driver_Male_65_65_to_74
20211083,20211083_Motorcycle rider_Male_62_40_to_64
20212037,20212037_Driver_Male_91_75_or_older
20212105,20212105_Motorcycle rider_Male_31_26_to_39
20217017,20217017_Driver_Male_30_26_to_39
20215094,20215094_Pedestrian_Male_30_26_to_39
20214080,20214080_Pedestrian_Female_25_17_to_25
20216002,20216002_Pedal cyclist_Female_41_40_to_64
20211247,20211247_Passenger_Female_46_40_to_64
20213050,20213050_Passenger_Female_23_17_to_25
20215050,20215050_Driver_Female_45_40_to_64
20213059,20213059_Driver_Male_36_26_to_39
20213074,20213074_Driver_Female_77_75_or_older
20212054,20212054_Driver_Male_23_17_to_25
20215115,20215115_Motorcycle rider_Male_31_26_to_39
20214040,20214040_Passenger_Male_39_26_to_39
20212085,20212085_Driver_Male_19_17_to_25
20214093,20214093_Driver_Male_24_17_to_25
20211198,20211198_Passenger_Male_47_40_to_64
20211198,20211198_Passenger_Male_5_0_to_16
20211198,20211198_Driver_Female_43_40_to_64
20212094,20212094_Driver_Male_21_17_to_25
20212195,20212195_Driver_Male_24_17_to_25
20211007,20211007_Pedal cyclist_Male_56_40_to_64
20215134,20215134_Motorcycle rider_Male_22_17_to_25
20213055,20213055_Pedal cyclist_Male_31_26_to_39
20214041,20214041_Passenger_Female_84_75_or_older
20211005,20211005_Motorcycle rider_Male_57_40_to_64
20212203,20212203_Driver_Male_29_26_to_39
20213089,20213089_Motorcycle rider_Male_28_26_to_39
20211248,20211248_Motorcycle rider_Male_58_40_to_64
20215093,20215093_Driver_Male_41_40_to_64
20212121,20212121_Driver_Male_85_75_or_older
20215003,20215003_Passenger_Male_16_0_to_16
20211099,20211099_Driver_Male_19_17_to_25
20212163,20212163_Driver_Male_37_26_to_39
20213213,20213213_Motorcycle rider_Male_62_40_to_64
20211188,20211188_Motorcycle rider_Male_46_40_to_64
20211180,20211180_Motorcycle rider_Male_30_26_to_39
20216023,20216023_Motorcycle rider_Male_62_40_to_64
20213075,20213075_Pedestrian_Female_87_75_or_older
20215136,20215136_Driver_Female_23_17_to_25
20215136,20215136_Driver_Female_47_40_to_64
20213076,20213076_Passenger_Male_18_17_to_25
20213076,20213076_Driver_Male_18_17_to_25
20211016,20211016_Motorcycle rider_Male_64_40_to_64
20211238,20211238_Pedestrian_Male_54_40_to_64
20213168,20213168_Driver_Male_55_40_to_64
20213042,20213042_Driver_Male_21_17_to_25
20212040,20212040_Driver_Male_23_17_to_25
20211082,20211082_Motorcycle rider_Male_66_65_to_74
20214083,20214083_Pedestrian_Male_93_75_or_older
20213013,20213013_Motorcycle rider_Male_38_26_to_39
20214042,20214042_Passenger_Female_62_40_to_64
20216005,20216005_Motorcycle rider_Male_62_40_to_64
20212065,20212065_Motorcycle rider_Male_65_65_to_74
20211061,20211061_Driver_Male_86_75_or_older
20211067,20211067_Passenger_Female_85_75_or_older
20211067,20211067_Driver_Male_87_75_or_older
20211067,20211067_Driver_Male_76_75_or_older
20215111,20215111_Driver_Male_51_40_to_64
20214065,20214065_Motorcycle rider_Male_53_40_to_64
20216017,20216017_Driver_Male_23_17_to_25
20212101,20212101_Motorcycle rider_Male_55_40_to_64
20216008,20216008_Driver_Male_39_26_to_39
20211137,20211137_Pedestrian_Male_32_26_to_39
20211060,20211060_Pedestrian_Female_21_17_to_25
20211033,20211033_Driver_Male_23_17_to_25
20211084,20211084_Driver_Male_83_75_or_older
20215039,20215039_Pedal cyclist_Male_21_17_to_25
20211117,20211117_Driver_Male_86_75_or_older
20212045,20212045_Motorcycle rider_Male_31_26_to_39
20213108,20213108_Driver_Male_52_40_to_64
20214090,20214090_Pedestrian_Male_15_0_to_16
20213234,20213234_Motorcycle rider_Male_31_26_to_39
20218010,20218010_Driver_Male_19_17_to_25
20211240,20211240_Driver_Female_29_26_to_39
20211098,20211098_Driver_Male_21_17_to_25
20213220,20213220_Motorcycle rider_Male_28_26_to_39
