crashID,dayType,timeOfDay
20215042,Weekend,Day
20213056,Weekend,Day
20212144,Weekend,Day
20212110,Weekend,Day
20215087,Weekend,Day
20212059,Weekend,Day
20213109,Weekend,Day
20212212,Weekend,Day
20213110,Weekend,Day
20213148,Weekend,Day
20214085,Weekend,Day
20211128,Weekend,Night
20214006,Weekend,Night
20212116,Weekday,Day
20212120,Weekday,Day
20217030,Weekday,Day
20212027,Weekday,Day
20215034,Weekday,Night
20212062,Weekday,Day
20214009,Weekday,Day
20211052,Weekday,Day
20212083,Weekday,Day
20215086,Weekday,Day
20214087,Weekday,Day
20213147,Weekday,Day
20212015,Weekday,Day
20211056,Weekday,Day
20215027,Weekday,Night
20213020,Weekday,Night
20211037,Weekday,Night
20214051,Weekday,Night
20212183,Weekday,Night
20211171,Weekday,Day
20211091,Weekday,Day
20215074,Weekday,Day
20213189,Weekday,Day
20215097,Weekday,Day
20211004,Weekday,Day
20211182,Weekday,Day
20211065,Weekday,Day
20213224,Weekday,Day
20213053,Weekday,Day
20214092,Weekday,Day
20212139,Weekday,Day
20212115,Weekday,Day
20211090,Weekday,Night
20213063,Weekday,Night
20213049,Weekday,Day
20211187,Weekday,Day
20213043,Weekday,Day
20211211,Weekday,Day
20213215,Weekday,Day
20213207,Weekday,Day
20211122,Weekday,Day
20214011,Weekend,Night
20212046,Weekend,Night
20215060,Weekend,Night
20213167,Weekend,Night
20215119,Weekend,Night
20213094,Weekend,Night
20213208,Weekday,Day
20214094,Weekday,Day
20213045,Weekday,Day
20211214,Weekday,Day
20212199,Weekday,Day
20211153,Weekday,Day
20213138,Weekday,Day
20213007,Weekday,Day
20211002,Weekend,Night
20212200,Weekend,Night
20215103,Weekend,Day
20211109,Weekend,Day
20212150,Weekend,Day
20212017,Weekend,Day
20211210,Weekend,Day
20215138,Weekend,Day
20213159,Weekend,Night
20214089,Weekend,Night
20213122,Weekend,Night
20212114,Weekend,Night
20211169,Weekend,Night
20212082,Weekend,Night
20211119,Weekend,Night
20213117,Weekend,Night
20212122,Weekend,Night
20211173,Weekend,Night
20215117,Weekend,Day
20211233,Weekend,Day
20211230,Weekend,Day
20211051,Weekend,Day
20216004,Weekend,Day
20211054,Weekend,Day
20211253,Weekend,Day
20212080,Weekend,Day
20213115,Weekend,Day
20213064,Weekend,Night
20213022,Weekend,Night
20212007,Weekend,Night
20211073,Weekend,Night
20214044,Weekend,Night
20212197,Weekday,Night
20215129,Weekday,Day
20212041,Weekday,Day
20213095,Weekday,Day
20213191,Weekday,Day
20211023,Weekday,Day
20214002,Weekday,Day
20212126,Weekday,Night
20218011,Weekday,Night
20212069,Weekday,Night
20211176,Weekday,Night
20213011,Weekday,Day
20212208,Weekday,Day
20211141,Weekday,Day
20211032,Weekday,Day
20214068,Weekday,Day
20211243,Weekday,Day
20211143,Weekday,Night
20212123,Weekday,Night
20212170,Weekday,Night
20215081,Weekday,Night
20213172,Weekday,Night
20211165,Weekday,Night
20212192,Weekday,Day
20213241,Weekday,Day
20213240,Weekday,Day
20215008,Weekday,Day
20214033,Weekday,Day
20214008,Weekday,Day
20213037,Weekday,Night
20211193,Weekday,Night
20214007,Weekday,Night
20217026,Weekday,Night
20213131,Weekday,Night
20211105,Weekday,Night
20215158,Weekday,Day
20214076,Weekday,Day
20215071,Weekday,Day
20213161,Weekday,Day
20212193,Weekday,Day
20211139,Weekday,Day
20215126,Weekday,Day
20211102,Weekday,Day
20217005,Weekday,Day
20211112,Weekday,Day
20212127,Weekday,Day
20213025,Weekday,Day
20211046,Weekend,Night
20214031,Weekend,Night
20213069,Weekend,Night
20211110,Weekend,Night
20214035,Weekend,Night
20211138,Weekday,Day
20213184,Weekday,Day
20216015,Weekday,Day
20215080,Weekday,Day
20212184,Weekday,Day
20213239,Weekday,Day
20212043,Weekday,Night
20217027,Weekday,Night
20215026,Weekend,Night
20215051,Weekend,Night
20215113,Weekend,Night
20213121,Weekend,Day
20212202,Weekend,Day
20211156,Weekend,Day
20212048,Weekend,Day
20212068,Weekend,Night
20213246,Weekend,Night
20215064,Weekend,Night
20214060,Weekend,Night
20212100,Weekend,Night
20213116,Weekend,Night
20215118,Weekend,Day
20211114,Weekend,Day
20211224,Weekend,Day
20213098,Weekend,Day
20211107,Weekend,Day
20211179,Weekend,Day
20218009,Weekend,Day
20211157,Weekend,Day
20215029,Weekend,Day
20213102,Weekend,Day
20215010,Weekend,Day
20215085,Weekend,Night
20215135,Weekend,Night
20212112,Weekend,Night
20212093,Weekend,Night
20211066,Weekend,Night
20212102,Weekend,Night
20214055,Weekend,Night
20213015,Weekday,Night
20215079,Weekday,Day
20211208,Weekday,Day
20213065,Weekday,Day
20211223,Weekday,Day
20211008,Weekday,Day
20211010,Weekday,Day
20215048,Weekday,Day
20214034,Weekday,Day
20215130,Weekday,Night
20212168,Weekday,Night
20215025,Weekday,Night
20212173,Weekday,Night
20211019,Weekday,Day
20215109,Weekday,Day
20215031,Weekday,Day
20211204,Weekday,Day
20213201,Weekday,Day
20215032,Weekday,Day
20215112,Weekday,Night
20211121,Weekday,Night
20215035,Weekday,Day
20213221,Weekday,Day
20214064,Weekday,Day
20214046,Weekday,Day
20213018,Weekday,Day
20212140,Weekday,Day
20213198,Weekday,Night
20216007,Weekday,Night
20203116,Weekday,Night
20203201,Weekday,Day
20203050,Weekday,Day
20201071,Weekday,Day
20203222,Weekday,Day
20203006,Weekday,Day
20202059,Weekday,Day
20203233,Weekend,Night
20202124,Weekend,Night
20205110,Weekend,Night
20205108,Weekend,Night
20206023,Weekend,Night
20202004,Weekend,Night
20203146,Weekend,Night
20203134,Weekend,Night
20204053,Weekend,Night
20203228,Weekday,Day
20201006,Weekday,Day
20202109,Weekday,Day
20203158,Weekday,Day
20204081,Weekday,Day
20202175,Weekday,Day
20204074,Weekday,Day
20203097,Weekday,Day
20203049,Weekday,Day
20201118,Weekday,Day
20201202,Weekday,Day
20203013,Weekday,Night
20204003,Weekend,Day
20205095,Weekend,Day
20203137,Weekend,Day
20202130,Weekend,Day
20207022,Weekend,Night
20205128,Weekend,Night
20204001,Weekend,Night
20201212,Weekend,Night
20203038,Weekend,Day
20201166,Weekend,Day
20204004,Weekend,Day
20205127,Weekend,Day
20201253,Weekend,Day
20201205,Weekend,Day
20202066,Weekend,Day
20202061,Weekend,Day
20201148,Weekend,Day
20203105,Weekend,Night
20203103,Weekend,Night
20201100,Weekday,Night
20202100,Weekday,Day
20202127,Weekday,Day
20202188,Weekday,Day
20201033,Weekday,Day
20201098,Weekday,Day
20203159,Weekday,Day
20203163,Weekday,Night
20207017,Weekday,Night
20201185,Weekday,Night
20203063,Weekday,Night
20204072,Weekday,Day
20205030,Weekday,Day
20203181,Weekday,Day
20201116,Weekday,Day
20203021,Weekday,Day
20204068,Weekday,Day
20203007,Weekday,Day
20201059,Weekday,Day
20201250,Weekday,Night
20207009,Weekday,Night
20201167,Weekday,Night
20202160,Weekday,Night
20203058,Weekday,Night
20203160,Weekday,Night
20201186,Weekday,Day
20201201,Weekday,Day
20205023,Weekday,Day
20202018,Weekday,Day
20203185,Weekday,Day
20201093,Weekday,Day
20203152,Weekday,Day
20201043,Weekday,Night
20207015,Weekday,Night
20202016,Weekday,Night
20203011,Weekday,Night
20206003,Weekday,Night
20205104,Weekday,Night
20201058,Weekday,Day
20205067,Weekday,Day
20205077,Weekday,Day
20203237,Weekday,Day
20201197,Weekday,Day
20203232,Weekend,Night
20204020,Weekend,Night
20201047,Weekend,Night
20203178,Weekend,Night
20206019,Weekend,Night
20201065,Weekend,Night
20205114,Weekend,Night
20203197,Weekend,Night
20203230,Weekend,Night
20203164,Weekend,Night
20203095,Weekday,Day
20201110,Weekday,Night
20201096,Weekday,Night
20203015,Weekday,Night
20201180,Weekend,Night
20201042,Weekend,Day
20201073,Weekend,Day
20203099,Weekend,Day
20201022,Weekend,Day
20204044,Weekend,Day
20202105,Weekend,Day
20203024,Weekend,Day
20203167,Weekend,Day
20205068,Weekend,Day
20201165,Weekend,Day
20202049,Weekend,Day
20204040,Weekend,Day
20205106,Weekend,Night
20207007,Weekend,Night
20201002,Weekend,Night
20202039,Weekend,Night
20201244,Weekend,Night
20207013,Weekend,Night
20205014,Weekend,Night
20201264,Weekend,Night
20206010,Weekend,Night
20201223,Weekend,Day
20203039,Weekend,Day
20201175,Weekend,Day
20202095,Weekend,Day
20203118,Weekend,Day
20201215,Weekend,Day
20201051,Weekend,Day
20201243,Weekend,Day
20203213,Weekend,Day
20205083,Weekend,Day
20204032,Weekend,Day
20205001,Weekend,Day
20204054,Weekend,Day
20205042,Weekend,Day
20203062,Weekend,Day
20203155,Weekend,Night
20202033,Weekend,Night
20203027,Weekday,Night
20204084,Weekday,Day
20202072,Weekday,Day
20202131,Weekday,Day
20202088,Weekday,Day
20205061,Weekday,Day
20203176,Weekday,Day
20204005,Weekday,Day
20202189,Weekday,Night
20204029,Weekday,Night
20207005,Weekday,Night
20204073,Weekday,Night
20201021,Weekday,Day
20203051,Weekday,Day
20202013,Weekday,Day
20202097,Weekday,Day
20203055,Weekday,Day
20204008,Weekday,Day
20205035,Weekday,Day
20202133,Weekday,Day
20205069,Weekday,Day
20204060,Weekday,Day
20202134,Weekday,Night
20203172,Weekday,Night
20202044,Weekday,Night
20201237,Weekday,Night
20201011,Weekday,Day
20203014,Weekday,Day
20201209,Weekday,Day
20205040,Weekday,Night
20204010,Weekday,Night
20203083,Weekday,Night
20205092,Weekday,Night
20203053,Weekday,Day
20202053,Weekday,Day
20203220,Weekday,Day
20203223,Weekday,Day
20206032,Weekday,Day
20205048,Weekday,Day
20202082,Weekday,Day
20202143,Weekday,Day
20203193,Weekday,Day
20201045,Weekday,Day
20201106,Weekend,Night
20207003,Weekend,Night
20203179,Weekday,Day
20204012,Weekday,Day
20203205,Weekday,Day
20203068,Weekday,Day
20202037,Weekday,Day
20202071,Weekday,Day
20204066,Weekday,Day
20202092,Weekday,Night
20203084,Weekday,Night
20202087,Weekend,Night
20201121,Weekend,Night
20201170,Weekend,Night
20205017,Weekend,Day
20203074,Weekend,Day
20202163,Weekend,Day
20207008,Weekend,Day
20201078,Weekend,Day
20201232,Weekend,Day
20203052,Weekend,Day
20202118,Weekend,Day
20204021,Weekend,Day
20205136,Weekend,Day
20202102,Weekend,Day
20206022,Weekend,Day
20203047,Weekend,Night
20203002,Weekend,Night
20202098,Weekend,Night
20205135,Weekend,Night
20203012,Weekend,Night
20205029,Weekend,Night
20205112,Weekend,Day
20202187,Weekend,Day
20201236,Weekend,Day
20205101,Weekend,Day
20203244,Weekend,Day
20203191,Weekend,Night
20203098,Weekend,Night
20203017,Weekend,Night
20203162,Weekend,Night
20202056,Weekend,Night
20205054,Weekend,Night
20204065,Weekday,Night
20201037,Weekday,Night
20203113,Weekday,Day
20203048,Weekday,Day
20202009,Weekday,Day
20205051,Weekday,Day
20201196,Weekday,Day
20201032,Weekday,Night
20203143,Weekday,Night
20201145,Weekday,Night
20207004,Weekday,Night
20202094,Weekday,Night
20203156,Weekday,Night
20204061,Weekday,Night
20201173,Weekday,Night
20204030,Weekday,Day
20201242,Weekday,Day
20201217,Weekday,Day
20205004,Weekday,Day
20206025,Weekday,Day
20203177,Weekday,Day
20205100,Weekday,Night
20204013,Weekday,Night
20202062,Weekday,Night
20202180,Weekday,Night
20201247,Weekday,Night
20203072,Weekday,Night
20203131,Weekday,Day
20205049,Weekday,Day
20202190,Weekday,Day
20203036,Weekday,Day
20203076,Weekday,Day
20201182,Weekday,Day
20205102,Weekday,Day
20205119,Weekday,Day
20202058,Weekday,Day
20201263,Weekday,Day
20202123,Weekday,Day
20206030,Weekday,Night
20203071,Weekday,Day
20205089,Weekday,Day
20201114,Weekday,Day
20201143,Weekend,Night
20203239,Weekend,Night
20205020,Weekend,Night
20203032,Weekend,Night
20203117,Weekend,Night
20202079,Weekend,Night
20201112,Weekend,Night
20202170,Weekend,Night
20202080,Weekday,Day
20205041,Weekday,Day
20201119,Weekday,Day
20204048,Weekday,Day
20201038,Weekday,Day
20201008,Weekday,Day
20203238,Weekday,Day
20201154,Weekday,Day
20201090,Weekday,Day
20203129,Weekday,Night
20201164,Weekday,Night
20201132,Weekday,Night
20201155,Weekday,Night
20201153,Weekend,Night
20201262,Weekend,Day
20202060,Weekend,Day
20201144,Weekend,Day
20203175,Weekend,Day
20201255,Weekend,Day
20203214,Weekend,Day
20205124,Weekend,Day
20202096,Weekend,Day
20201025,Weekend,Day
20202132,Weekend,Day
20203040,Weekend,Night
20203119,Weekend,Night
20202070,Weekend,Night
20201081,Weekend,Night
20203190,Weekend,Night
20203114,Weekend,Night
20203173,Weekend,Day
20202166,Weekend,Day
20203226,Weekend,Day
20208006,Weekend,Day
20203111,Weekend,Day
20205039,Weekend,Day
20205045,Weekend,Day
20203130,Weekend,Night
20203010,Weekend,Night
20205109,Weekend,Night
20204067,Weekend,Night
20201251,Weekend,Night
20201091,Weekday,Day
20201064,Weekday,Night
20203211,Weekday,Night
20201200,Weekday,Night
20203139,Weekday,Night
20203250,Weekday,Day
20208001,Weekday,Day
20203148,Weekday,Day
20201249,Weekday,Day
20202172,Weekday,Day
20201151,Weekday,Day
20202020,Weekday,Day
20201226,Weekday,Day
20205028,Weekday,Night
20201133,Weekday,Night
20202147,Weekday,Day
20204035,Weekday,Day
20201072,Weekday,Day
20203089,Weekday,Night
20202151,Weekday,Night
20201231,Weekday,Night
20202168,Weekday,Night
20201023,Weekday,Night
20201070,Weekday,Day
20201095,Weekday,Day
20205129,Weekday,Day
20205118,Weekday,Day
20205009,Weekday,Day
20203235,Weekday,Day
20202111,Weekday,Day
20204071,Weekday,Day
20204019,Weekday,Day
20205116,Weekend,Night
20201158,Weekend,Night
20201034,Weekday,Day
20202025,Weekday,Day
20201035,Weekday,Day
20201207,Weekday,Day
20201229,Weekday,Night
20201104,Weekday,Night
20203199,Weekday,Night
20203124,Weekday,Night
20201213,Weekend,Night
20201189,Weekend,Night
20203153,Weekend,Night
20201088,Weekend,Day
20202157,Weekend,Day
20201092,Weekend,Day
20203057,Weekend,Day
20206014,Weekend,Day
20203212,Weekend,Day
20202128,Weekend,Day
20202156,Weekend,Day
20202032,Weekend,Day
20202177,Weekend,Day
20206012,Weekend,Day
20202015,Weekend,Day
20201003,Weekend,Day
20207024,Weekend,Day
20201066,Weekend,Day
20203194,Weekend,Night
20207002,Weekend,Night
20206028,Weekend,Night
20203142,Weekend,Night
20203064,Weekend,Day
20203106,Weekend,Day
20203184,Weekend,Day
20203206,Weekend,Day
20205002,Weekend,Day
20202065,Weekend,Day
20203188,Weekend,Day
20205098,Weekend,Day
20201162,Weekend,Day
20207001,Weekend,Day
20203030,Weekend,Day
20202099,Weekend,Night
20202035,Weekday,Night
20202090,Weekday,Night
20201239,Weekday,Day
20206018,Weekday,Day
20203123,Weekday,Day
20205027,Weekday,Day
20205074,Weekday,Day
20201126,Weekday,Night
20203132,Weekday,Night
20205130,Weekday,Night
20207028,Weekday,Night
20202106,Weekday,Day
20201241,Weekday,Day
20203236,Weekday,Day
20205111,Weekday,Day
20202075,Weekday,Day
20203234,Weekday,Night
20204037,Weekday,Night
20203033,Weekday,Night
20201044,Weekday,Night
20203094,Weekday,Night
20205015,Weekday,Night
20201204,Weekday,Day
20203157,Weekday,Day
20201187,Weekday,Day
20203135,Weekday,Day
20201137,Weekday,Day
20204082,Weekday,Night
20201056,Weekday,Night
20203171,Weekday,Day
20202145,Weekday,Day
20201140,Weekday,Day
20203198,Weekday,Day
20201138,Weekday,Day
20201007,Weekday,Day
20203043,Weekday,Day
20201016,Weekend,Night
20204036,Weekend,Night
20202069,Weekend,Night
20207019,Weekend,Night
20205050,Weekend,Night
20202176,Weekend,Night
20207011,Weekend,Night
20205072,Weekend,Night
20203029,Weekday,Day
20205093,Weekday,Day
20202023,Weekday,Day
20203093,Weekday,Day
20208003,Weekday,Day
20201159,Weekday,Day
20201063,Weekday,Day
20201087,Weekday,Day
20203018,Weekday,Night
20206020,Weekday,Night
20205031,Weekday,Night
20202091,Weekend,Night
20202159,Weekend,Night
20203005,Weekend,Night
20203042,Weekend,Day
20203209,Weekend,Day
20205117,Weekend,Day
20203109,Weekend,Day
20201102,Weekend,Day
20205025,Weekend,Day
20201195,Weekend,Day
20204069,Weekend,Day
20201224,Weekend,Night
20201084,Weekend,Night
20201198,Weekend,Night
20203107,Weekend,Day
20201040,Weekend,Day
20204039,Weekend,Day
20201240,Weekend,Day
20204063,Weekend,Day
20204022,Weekend,Night
20203245,Weekend,Night
20203035,Weekend,Night
20203001,Weekend,Night
20205056,Weekday,Night
20202050,Weekday,Night
20202116,Weekday,Day
20202122,Weekday,Day
20202101,Weekday,Day
20203056,Weekday,Day
20203210,Weekday,Day
20202014,Weekday,Day
20203243,Weekday,Night
20201080,Weekday,Night
20201120,Weekday,Night
20205133,Weekday,Night
20203046,Weekday,Day
20201130,Weekday,Day
20204076,Weekday,Day
20201211,Weekday,Day
20203225,Weekday,Day
20206015,Weekday,Day
20203122,Weekday,Day
20202076,Weekday,Night
20201135,Weekday,Night
20203081,Weekday,Night
20205081,Weekday,Day
20205032,Weekday,Day
20204075,Weekday,Day
20207025,Weekday,Day
20204085,Weekday,Day
20204034,Weekday,Day
20201163,Weekday,Day
20205033,Weekday,Day
20201172,Weekday,Day
20201181,Weekday,Day
20204017,Weekday,Night
20203241,Weekday,Night
20202154,Weekday,Night
20203108,Weekday,Night
20205036,Weekday,Day
20203187,Weekday,Day
20202089,Weekday,Day
20203136,Weekday,Day
20203009,Weekday,Day
20202084,Weekday,Day
20201101,Weekday,Day
20201094,Weekday,Day
20203008,Weekday,Day
20201124,Weekend,Night
20205064,Weekend,Night
20203217,Weekend,Night
20203037,Weekend,Night
20203075,Weekend,Night
20203204,Weekend,Night
20203249,Weekday,Day
20202034,Weekday,Day
20201041,Weekday,Day
20205019,Weekday,Day
20201257,Weekday,Day
20205052,Weekday,Day
20205073,Weekday,Night
20207020,Weekday,Night
20207023,Weekend,Night
20202110,Weekend,Day
20202093,Weekend,Day
20201125,Weekend,Day
20201062,Weekend,Day
20201067,Weekend,Day
20205125,Weekend,Day
20203060,Weekend,Day
20202195,Weekend,Day
20203101,Weekend,Night
20201142,Weekend,Night
20205053,Weekend,Night
20203080,Weekend,Night
20203041,Weekend,Night
20207006,Weekend,Day
20202114,Weekend,Day
20203096,Weekend,Day
20204011,Weekend,Day
20202164,Weekend,Day
20203218,Weekend,Day
20201220,Weekend,Day
20201234,Weekend,Day
20201004,Weekday,Night
20202012,Weekday,Day
20201258,Weekday,Day
20201252,Weekday,Night
20201026,Weekday,Night
20205022,Weekday,Night
20202119,Weekday,Night
20201052,Weekday,Night
20203229,Weekday,Day
20202193,Weekday,Day
20203079,Weekday,Day
20204050,Weekday,Day
20201233,Weekday,Day
20201146,Weekday,Day
20205065,Weekday,Night
20202028,Weekday,Night
20203127,Weekday,Night
20205123,Weekday,Night
20203077,Weekday,Night
20202171,Weekday,Day
20201039,Weekday,Day
20205071,Weekday,Day
20201129,Weekday,Day
20201031,Weekday,Day
20201177,Weekday,Day
20202178,Weekday,Day
20205120,Weekday,Day
20201218,Weekday,Day
20203121,Weekday,Day
20201193,Weekend,Night
20205063,Weekend,Night
20204015,Weekend,Night
20205094,Weekend,Night
20205057,Weekend,Night
20206027,Weekend,Night
20202108,Weekday,Day
20203087,Weekday,Day
20203125,Weekday,Day
20202007,Weekday,Night
20201131,Weekday,Night
20203020,Weekend,Night
20203165,Weekend,Night
20202022,Weekend,Night
20202051,Weekend,Day
20203045,Weekend,Day
20201169,Weekend,Day
20201238,Weekend,Day
20203104,Weekend,Day
20201086,Weekend,Day
20201225,Weekend,Day
20204007,Weekend,Day
20205066,Weekend,Day
20201150,Weekend,Day
20203246,Weekend,Night
20201219,Weekend,Night
20201191,Weekend,Night
20202139,Weekend,Night
20203031,Weekend,Day
20203112,Weekend,Day
20207018,Weekend,Day
20201188,Weekend,Day
20202038,Weekend,Day
20204047,Weekend,Day
20203090,Weekend,Night
20201136,Weekend,Night
20203004,Weekday,Night
20202029,Weekday,Day
20203126,Weekday,Day
20201174,Weekday,Day
20201208,Weekday,Day
20205018,Weekday,Day
20201019,Weekday,Day
20205091,Weekday,Day
20204046,Weekday,Day
20203202,Weekday,Night
20203208,Weekday,Night
20202169,Weekday,Night
20204028,Weekday,Night
20202046,Weekday,Night
20205026,Weekday,Day
20205007,Weekday,Day
20201001,Weekday,Day
20203066,Weekday,Day
20205024,Weekday,Day
20202129,Weekday,Day
20202019,Weekday,Night
20202073,Weekday,Night
20202153,Weekday,Night
20203115,Weekday,Day
20203088,Weekday,Day
20205047,Weekday,Day
20202191,Weekday,Day
20205075,Weekday,Day
20206006,Weekday,Day
20203189,Weekday,Night
20201194,Weekday,Night
20203025,Weekday,Night
20203086,Weekday,Night
20203161,Weekday,Night
20202081,Weekday,Day
20203168,Weekday,Day
20202140,Weekday,Day
20205058,Weekday,Day
20201079,Weekend,Night
20204025,Weekend,Night
20202125,Weekend,Night
20204079,Weekend,Night
20202144,Weekend,Night
20203065,Weekday,Day
20201009,Weekday,Day
20203100,Weekday,Night
20203069,Weekend,Day
20201036,Weekend,Day
20208004,Weekend,Day
20205016,Weekend,Day
20204033,Weekend,Day
20201222,Weekend,Day
20201053,Weekend,Day
20201061,Weekend,Day
20203061,Weekend,Night
20203215,Weekend,Night
20201082,Weekend,Night
20203023,Weekend,Night
20205078,Weekend,Night
20201122,Weekend,Day
