crashID,crashType,articulatedTruckInvolvement,busInvolvement,heavyRigidTruckInvolvement,vehicleID
20211067,Multiple,No,No,No,V3722
20211067,Multiple,No,No,No,V3723
20211067,Multiple,No,No,No,V3724
20215111,Single,No,No,No,V3725
20214065,Single,No,No,No,V3726
20216017,Single,No,No,No,V3727
20212101,Single,No,No,No,V3728
20216008,Single,No,No,No,V3729
20211137,Single,No,No,Yes,V3730
20211060,Single,No,No,Yes,V3731
20211033,Single,No,No,No,V3732
20211084,Single,No,No,No,V3733
20215039,Single,Yes,No,No,V3734
20211117,Single,No,No,No,V3735
20212045,Single,No,No,No,V3736
20213108,Single,No,No,No,V3737
20214090,Single,No,No,No,V3738
20213234,Single,No,No,No,V3739
20218010,Single,No,No,No,V3740
20211240,Single,No,No,No,V3741
20211098,Single,Yes,No,No,V3742
20213220,Single,No,No,No,V3743
20217002,Single,No,No,No,V3744
20213176,Single,No,No,No,V3745
20211219,Single,No,No,No,V3746
20214018,Single,No,No,No,V3747
20212152,Single,No,No,No,V3748
20211071,Single,No,No,No,V3749
20214043,Single,No,No,No,V3750
20213229,Single,Yes,No,No,V3751
20215043,Single,No,No,No,V3752
20213236,Single,No,No,No,V3753
20212035,Single,No,No,No,V3754
20211163,Single,No,No,No,V3755
20211092,Single,No,No,No,V3756
20218005,Single,No,No,No,V3757
20213051,Single,No,No,No,V3758
20213047,Single,No,No,No,V3759
20211217,Single,No,No,No,V3760
20211149,Single,No,No,Yes,V3761
20211070,Single,No,No,No,V3762
20213081,Single,No,No,No,V3763
20213036,Single,Yes,No,No,V3764
20213233,Single,No,No,No,V3765
20212001,Single,No,No,No,V3766
20213244,Single,Yes,No,No,V3767
20213014,Single,Yes,No,No,V3768
20211035,Single,No,No,No,V3769
20213179,Single,No,No,No,V3770
20214045,Multiple,No,No,No,V3771
20214045,Multiple,No,No,No,V3772
20212191,Single,No,No,No,V3773
20213104,Single,No,No,No,V3774
20213145,Single,No,No,No,V3775
20217021,Single,No,No,No,V3776
20212009,Single,No,No,No,V3777
20212164,Single,No,No,No,V3778
20212042,Single,No,No,No,V3779
20212130,Single,No,No,No,V3780
20213178,Single,No,No,No,V3781
20214082,Multiple,Yes,No,No,V3782
20214082,Multiple,Yes,No,No,V3783
20213243,Single,No,No,No,V3784
20212032,Single,No,No,No,V3785
20214026,Single,No,No,No,V3786
20212081,Single,No,No,No,V3787
20213205,Single,No,No,No,V3788
20213001,Single,No,No,No,V3789
20212033,Single,No,No,No,V3790
20211080,Single,No,No,No,V3791
20215146,Single,Yes,No,No,V3792
20211044,Single,No,No,No,V3793
20215042,Single,No,No,No,V3794
20213056,Single,No,No,No,V3795
20212144,Single,No,No,No,V3796
20212110,Single,No,No,No,V3797
20215087,Single,No,No,No,V3798
20212059,Single,No,No,No,V3799
20213109,Multiple,No,No,No,V3800
20213109,Multiple,No,No,No,V3801
20212212,Single,No,No,No,V3802
20213110,Multiple,No,No,No,V3803
20213110,Multiple,No,No,No,V3804
20213148,Single,No,No,No,V3805
20214085,Single,No,No,No,V3806
20211128,Single,No,No,No,V3807
20214006,Single,No,No,No,V3808
20212116,Single,No,No,No,V3809
20212120,Single,No,No,No,V3810
20217030,Single,No,No,No,V3811
20212027,Single,Yes,No,No,V3812
20215034,Single,No,No,No,V3813
20212062,Single,No,No,Yes,V3814
20214009,Single,No,No,No,V3815
20211052,Single,No,No,No,V3816
20212083,Single,Yes,No,No,V3817
20215086,Single,No,No,No,V3818
20214087,Single,No,No,No,V3819
20213147,Single,No,Yes,No,V3820
20212015,Single,Yes,No,No,V3821
20211056,Single,No,No,No,V3822
20215027,Single,Yes,No,No,V3823
20213020,Single,Yes,No,No,V3824
20211037,Single,Yes,No,No,V3825
20214051,Single,No,No,No,V3826
20212183,Single,No,No,No,V3827
20211171,Single,No,No,No,V3828
20211091,Single,No,No,No,V3829
20215074,Single,No,No,No,V3830
20213189,Single,Yes,No,No,V3831
20215097,Single,No,No,No,V3832
20211004,Single,No,No,No,V3833
20211182,Single,No,No,No,V3834
20211065,Single,No,No,No,V3835
20213224,Multiple,No,No,No,V3836
20213224,Multiple,No,No,No,V3837
20213053,Single,Yes,No,No,V3838
20214092,Single,Yes,No,No,V3839
20212139,Single,No,No,Yes,V3840
20212115,Single,No,No,No,V3841
20211090,Single,No,No,No,V3842
20213063,Single,Yes,No,No,V3843
20213049,Single,No,No,No,V3844
20211187,Single,No,No,No,V3845
20213043,Single,No,No,No,V3846
20211211,Single,No,No,No,V3847
20213215,Single,No,No,No,V3848
20213207,Single,No,No,No,V3849
20211122,Single,No,No,No,V3850
20214011,Single,No,No,No,V3851
20212046,Single,No,No,No,V3852
20215060,Single,No,No,No,V3853
20213167,Single,No,No,No,V3854
20215119,Single,No,No,No,V3855
20213094,Single,Yes,No,No,V3856
20213208,Single,Yes,No,No,V3857
20214094,Single,No,No,No,V3858
20213045,Single,No,No,No,V3859
20211214,Single,No,No,No,V3860
20212199,Single,No,No,No,V3861
20211153,Single,No,No,No,V3862
20213138,Single,Yes,No,No,V3863
20213007,Single,No,No,No,V3864
20211002,Single,Yes,No,No,V3865
20212200,Single,No,No,No,V3866
20215103,Single,No,No,No,V3867
20211109,Single,No,No,No,V3868
20212150,Single,No,No,No,V3869
20212017,Single,No,No,No,V3870
20211210,Single,No,No,No,V3871
20215138,Single,No,No,No,V3872
20213159,Single,No,No,No,V3873
20214089,Single,No,No,No,V3874
20213122,Single,No,No,No,V3875
20212114,Single,No,No,No,V3876
20211169,Single,No,No,No,V3877
20212082,Single,No,No,No,V3878
20211119,Single,No,No,No,V3879
20213117,Single,No,No,No,V3880
20212122,Single,No,No,No,V3881
20211173,Single,No,No,No,V3882
20215117,Single,No,No,No,V3883
20211233,Single,No,No,No,V3884
20211230,Single,No,No,No,V3885
20211051,Single,No,No,No,V3886
20216004,Single,No,No,No,V3887
20211054,Single,No,No,No,V3888
20211253,Single,No,No,No,V3889
20212080,Single,No,No,No,V3890
20213115,Single,No,No,No,V3891
20213064,Single,No,No,No,V3892
20213022,Single,No,No,No,V3893
20212007,Single,No,No,No,V3894
20211073,Single,No,No,No,V3895
20214044,Single,No,No,No,V3896
20212197,Single,Yes,No,No,V3897
20215129,Single,No,No,Yes,V3898
20212041,Multiple,No,No,No,V3899
20212041,Multiple,No,No,No,V3900
20213095,Single,No,No,No,V3901
20213191,Single,No,No,No,V3902
20211023,Single,No,No,No,V3903
20214002,Single,No,No,No,V3904
20212126,Single,No,No,No,V3905
20218011,Single,No,No,No,V3906
20212069,Single,No,No,No,V3907
20211176,Single,No,No,No,V3908
20213011,Multiple,No,No,Yes,V3909
20213011,Multiple,No,No,Yes,V3910
20212208,Single,No,No,No,V3911
20211141,Single,No,No,Yes,V3912
20211032,Single,No,No,Yes,V3913
20214068,Single,No,Yes,No,V3914
20211243,Multiple,Yes,No,No,V3915
20211243,Multiple,Yes,No,No,V3916
20211143,Single,No,No,No,V3917
20212123,Single,No,No,No,V3918
20212170,Single,No,No,No,V3919
20215081,Single,No,No,No,V3920
20213172,Single,No,No,No,V3921
20211165,Single,No,No,No,V3922
20212192,Single,No,No,No,V3923
20213241,Multiple,No,No,No,V3924
20213241,Multiple,No,No,No,V3925
20213240,Single,No,No,No,V3926
20215008,Single,No,No,No,V3927
20214033,Single,No,Yes,No,V3928
20214008,Single,No,No,No,V3929
20213037,Single,No,No,No,V3930
20211193,Single,No,No,No,V3931
20214007,Single,No,No,No,V3932
20217026,Single,No,No,No,V3933
20213131,Single,No,No,No,V3934
20211105,Single,No,No,No,V3935
20215158,Single,No,No,No,V3936
20214076,Single,No,No,No,V3937
20215071,Single,No,No,No,V3938
20213161,Single,No,No,No,V3939
20212193,Single,No,No,No,V3940
20211139,Single,No,No,No,V3941
20215126,Single,No,No,No,V3942
20211102,Single,No,No,Yes,V3943
20217005,Single,No,No,No,V3944
20211112,Single,Yes,No,No,V3945
20212127,Single,No,No,No,V3946
20213025,Single,No,No,No,V3947
20211046,Single,No,No,No,V3948
20214031,Single,No,No,No,V3949
20213069,Single,No,No,No,V3950
20211110,Single,No,No,No,V3951
20214035,Single,No,No,No,V3952
20211138,Single,No,No,No,V3953
20213184,Single,No,No,Yes,V3954
20216015,Single,No,No,No,V3955
20215080,Single,No,No,No,V3956
20212184,Single,Yes,No,No,V3957
20213239,Single,No,No,No,V3958
20212043,Single,No,No,No,V3959
20217027,Single,No,No,No,V3960
20215026,Single,No,No,No,V3961
20215051,Single,No,No,No,V3962
20215113,Single,No,No,No,V3963
20213121,Single,No,No,No,V3964
20212202,Single,No,No,Yes,V3965
20211156,Single,No,No,No,V3966
20212048,Single,No,No,No,V3967
20212068,Single,No,No,No,V3968
20213246,Single,No,No,No,V3969
20215064,Single,No,No,No,V3970
20214060,Single,No,No,No,V3971
20212100,Single,No,No,No,V3972
20213116,Multiple,No,No,No,V3973
20213116,Multiple,No,No,No,V3974
20215118,Single,No,No,No,V3975
20211114,Single,No,No,No,V3976
20211224,Single,No,No,No,V3977
20213098,Single,No,No,No,V3978
20211107,Single,No,No,No,V3979
20211179,Single,No,No,No,V3980
20218009,Single,No,No,No,V3981
20211157,Single,No,No,No,V3982
20215029,Single,No,No,No,V3983
20213102,Single,No,No,No,V3984
20215010,Single,No,No,No,V3985
20215085,Single,No,No,No,V3986
20215135,Single,No,No,No,V3987
20212112,Single,No,No,No,V3988
20212093,Single,No,No,No,V3989
20211066,Multiple,No,No,No,V3990
20211066,Multiple,No,No,No,V3991
20211066,Multiple,No,No,No,V3992
20212102,Single,No,No,No,V3993
20214055,Single,No,No,No,V3994
20213015,Single,No,No,No,V3995
20215079,Multiple,No,No,No,V3996
20215079,Multiple,No,No,No,V3997
20211208,Single,No,No,No,V3998
20213065,Single,No,No,No,V3999
20211223,Single,No,No,No,V4000
20211008,Single,No,No,No,V4001
20211010,Single,No,No,No,V4002
20215048,Single,No,No,No,V4003
20214034,Single,No,No,No,V4004
20215130,Single,No,No,No,V4005
20212168,Single,No,No,No,V4006
20215025,Single,No,No,No,V4007
20212173,Single,No,No,No,V4008
20211019,Single,No,No,No,V4009
20215109,Single,No,No,No,V4010
20215031,Single,No,No,No,V4011
20211204,Multiple,No,No,No,V4012
20211204,Multiple,No,No,No,V4013
20213201,Multiple,No,No,No,V4014
20213201,Multiple,No,No,No,V4015
20213201,Multiple,No,No,No,V4016
20215032,Single,No,No,No,V4017
20215112,Single,No,No,No,V4018
20211121,Single,No,No,No,V4019
20215035,Single,No,No,No,V4020
20213221,Single,No,No,No,V4021
20214064,Single,No,No,No,V4022
20214046,Single,No,No,No,V4023
20213018,Single,Yes,No,No,V4024
20212140,Single,No,No,No,V4025
20213198,Single,Yes,No,No,V4026
20216007,Single,No,No,Yes,V4027
20203116,Single,No,No,No,V4028
20203201,Single,No,No,No,V4029
20203050,Single,No,No,No,V4030
20201071,Single,No,No,No,V4031
20203222,Single,No,No,No,V4032
20203006,Single,No,No,No,V4033
20202059,Single,No,No,No,V4034
20203233,Single,No,No,No,V4035
20202124,Single,No,No,No,V4036
20205110,Single,No,No,No,V4037
20205108,Single,No,No,No,V4038
20206023,Single,No,No,No,V4039
20202004,Single,No,No,No,V4040
20203146,Multiple,No,No,No,V4041
20203134,Single,No,No,No,V4042
20203146,Multiple,No,No,No,V4043
20204053,Single,No,No,No,V4044
20203228,Multiple,Yes,No,No,V4045
20203228,Multiple,Yes,No,No,V4046
20201006,Single,No,No,No,V4047
20202109,Single,No,Yes,No,V4048
20203158,Single,No,No,No,V4049
20204081,Single,No,No,No,V4050
20202175,Single,No,No,No,V4051
20204074,Single,No,No,No,V4052
20203097,Single,No,No,Yes,V4053
20203049,Single,No,No,No,V4054
20201118,Single,No,No,Yes,V4055
20201202,Single,No,No,Yes,V4056
20203013,Single,No,No,No,V4057
20204003,Single,No,No,No,V4058
20205095,Multiple,Yes,No,No,V4059
20205095,Multiple,Yes,No,No,V4060
20203137,Single,No,No,No,V4061
20202130,Single,No,No,No,V4062
20207022,Single,No,No,No,V4063
20205128,Single,No,No,No,V4064
20204001,Single,No,No,No,V4065
20201212,Single,No,No,No,V4066
20203038,Single,No,No,No,V4067
20201166,Single,No,No,No,V4068
20204004,Single,Yes,No,No,V4069
20205127,Single,No,No,No,V4070
20201253,Single,No,No,No,V4071
20201205,Single,No,No,No,V4072
20202066,Single,No,No,No,V4073
20202061,Single,No,No,No,V4074
20201148,Single,No,No,No,V4075
20203105,Single,No,No,No,V4076
20203103,Single,No,No,No,V4077
20201100,Single,No,No,No,V4078
20202100,Multiple,No,No,No,V4079
20202100,Multiple,No,No,No,V4080
20202127,Single,No,No,No,V4081
20202188,Single,No,No,No,V4082
20201033,Single,No,No,No,V4083
20201098,Single,No,No,No,V4084
20203159,Single,No,No,No,V4085
20203163,Single,No,No,No,V4086
20207017,Multiple,No,No,No,V4087
20207017,Multiple,No,No,No,V4088
20201185,Single,No,No,No,V4089
20203063,Single,No,No,No,V4090
20204072,Single,No,No,No,V4091
20205030,Single,Yes,No,No,V4092
20203181,Single,Yes,No,No,V4093
20201116,Single,Yes,No,No,V4094
20203021,Single,No,No,No,V4095
20204068,Single,No,No,No,V4096
20203007,Single,No,No,No,V4097
20201059,Single,No,No,No,V4098
20201250,Single,No,No,No,V4099
20207009,Single,Yes,No,No,V4100
20201167,Single,No,No,No,V4101
20202160,Single,Yes,No,No,V4102
20203058,Single,No,No,No,V4103
20203160,Single,No,No,No,V4104
20201186,Single,No,No,No,V4105
20201201,Single,No,Yes,No,V4106
20205023,Single,Yes,No,No,V4107
20202018,Single,No,No,No,V4108
20203185,Single,No,No,No,V4109
20201093,Multiple,No,No,No,V4110
20201093,Multiple,No,No,No,V4111
20203152,Single,No,No,No,V4112
20201043,Single,No,No,No,V4113
20207015,Single,No,No,No,V4114
20202016,Single,No,No,No,V4115
20203011,Single,No,No,No,V4116
20206003,Single,No,No,No,V4117
20205104,Single,No,No,No,V4118
20201058,Single,No,No,Yes,V4119
20205067,Single,No,No,No,V4120
20205077,Multiple,Yes,No,No,V4121
20205077,Multiple,Yes,No,No,V4122
20203237,Single,No,No,No,V4123
20201197,Single,Yes,No,No,V4124
20203232,Single,No,No,No,V4125
20204020,Single,No,No,No,V4126
20201047,Single,No,No,No,V4127
20203178,Single,Yes,No,No,V4128
20206019,Single,No,No,No,V4129
20201065,Single,No,No,No,V4130
20205114,Single,No,No,No,V4131
20203197,Single,Yes,No,No,V4132
20203230,Single,No,No,No,V4133
20203164,Single,No,No,No,V4134
20203095,Single,No,No,No,V4135
20201110,Single,No,No,Yes,V4136
20201096,Single,No,No,No,V4137
20203015,Single,No,No,Yes,V4138
20201180,Single,No,No,No,V4139
20201042,Single,No,No,No,V4140
20201073,Single,No,No,Yes,V4141
20203099,Single,No,No,No,V4142
20201022,Single,No,No,No,V4143
20204044,Multiple,No,No,No,V4144
20204044,Multiple,No,No,No,V4145
20204044,Multiple,No,No,No,V4146
20202105,Single,No,No,No,V4147
20203024,Single,No,No,No,V4148
20203167,Single,No,No,No,V4149
20205068,Single,No,No,No,V4150
20201165,Single,No,No,No,V4151
20202049,Single,No,No,No,V4152
20204040,Single,No,No,No,V4153
20205106,Multiple,No,No,No,V4154
20205106,Multiple,No,No,No,V4155
20207007,Single,No,No,No,V4156
20201002,Single,No,No,No,V4157
20202039,Single,No,No,No,V4158
20201244,Single,No,No,No,V4159
20207013,Single,No,No,No,V4160
20205014,Single,No,No,No,V4161
20201264,Multiple,No,No,No,V4162
20201264,Multiple,No,No,No,V4163
20206010,Single,No,No,No,V4164
20201223,Single,No,No,No,V4165
20203039,Single,No,No,No,V4166
20201175,Single,No,No,No,V4167
20202095,Single,No,No,No,V4168
20203118,Single,No,No,No,V4169
20201215,Single,No,No,No,V4170
20201051,Single,No,No,No,V4171
20201243,Single,No,No,No,V4172
20203213,Multiple,No,No,No,V4173
20203213,Multiple,No,No,No,V4174
20205083,Multiple,No,No,No,V4175
20205083,Multiple,No,No,No,V4176
20204032,Single,No,No,No,V4177
20205001,Multiple,No,No,No,V4178
20205001,Multiple,No,No,No,V4179
20204054,Single,No,No,No,V4180
20205042,Single,No,No,No,V4181
20203062,Single,No,No,No,V4182
20203155,Single,No,No,No,V4183
20202033,Single,No,No,No,V4184
20203027,Single,Yes,No,No,V4185
20204084,Single,No,No,No,V4186
20202072,Single,No,No,No,V4187
20202131,Single,No,No,Yes,V4188
20202088,Single,Yes,No,No,V4189
20205061,Single,No,No,No,V4190
20203176,Single,No,Yes,No,V4191
20204005,Single,No,Yes,No,V4192
20202189,Single,No,No,No,V4193
20204029,Single,No,No,No,V4194
20207005,Single,No,No,No,V4195
20204073,Single,No,No,No,V4196
20201021,Single,No,No,No,V4197
20203051,Single,Yes,No,No,V4198
20202013,Single,No,No,No,V4199
20202097,Single,No,No,No,V4200
20203055,Single,No,No,No,V4201
20204008,Single,No,No,No,V4202
20205035,Single,No,No,No,V4203
20202133,Single,No,No,No,V4204
20205069,Single,No,No,No,V4205
20204060,Single,No,No,No,V4206
20202134,Single,No,No,No,V4207
20203172,Single,Yes,No,No,V4208
20202044,Single,No,No,No,V4209
20201237,Single,No,No,Yes,V4210
20201011,Single,No,No,No,V4211
20203014,Multiple,Yes,No,No,V4212
20203014,Multiple,Yes,No,No,V4213
20201209,Single,No,No,No,V4214
20205040,Single,No,No,No,V4215
20204010,Single,No,No,No,V4216
20203083,Single,No,No,No,V4217
20205092,Single,No,No,No,V4218
20203053,Single,No,No,No,V4219
20202053,Single,No,No,No,V4220
20203220,Single,Yes,No,No,V4221
20203223,Single,No,No,No,V4222
20206032,Multiple,No,No,No,V4223
20206032,Multiple,No,No,No,V4224
20206032,Multiple,No,No,No,V4225
20205048,Single,No,No,No,V4226
20202082,Single,No,No,No,V4227
20202143,Multiple,Yes,No,No,V4228
20202143,Multiple,Yes,No,No,V4229
20203193,Single,No,No,No,V4230
20201045,Single,No,No,Yes,V4231
20201106,Single,No,No,No,V4232
20207003,Single,No,No,No,V4233
20203179,Single,No,No,No,V4234
20204012,Single,No,No,Yes,V4235
20203205,Single,Yes,No,No,V4236
20203068,Single,No,No,Yes,V4237
20202037,Multiple,No,No,Yes,V4238
20202037,Multiple,No,No,Yes,V4239
20202071,Single,No,No,No,V4240
20204066,Single,No,No,No,V4241
20202092,Single,Yes,No,No,V4242
20203084,Single,No,No,No,V4243
20202087,Single,No,No,No,V4244
20201121,Single,No,No,Yes,V4245
20201170,Single,No,No,No,V4246
20205017,Multiple,No,No,No,V4247
20205017,Multiple,No,No,No,V4248
20205017,Multiple,No,No,No,V4249
20203074,Single,No,No,No,V4250
20202163,Single,No,No,No,V4251
20207008,Single,No,No,No,V4252
20201078,Single,No,No,No,V4253
20201232,Single,No,No,No,V4254
20203052,Single,No,No,No,V4255
20202118,Single,No,No,No,V4256
20204021,Single,No,No,No,V4257
20205136,Single,No,No,No,V4258
20202102,Single,No,No,No,V4259
20206022,Single,No,No,No,V4260
20203047,Single,No,No,No,V4261
20203002,Single,No,No,No,V4262
20202098,Single,No,No,No,V4263
20205135,Single,No,No,Yes,V4264
20203012,Single,No,No,No,V4265
20205029,Single,No,No,No,V4266
20205112,Single,No,No,No,V4267
20202187,Single,No,No,No,V4268
20201236,Single,No,No,No,V4269
20205101,Single,No,No,No,V4270
20203244,Single,No,No,No,V4271
20203191,Single,No,No,No,V4272
20203098,Single,No,No,No,V4273
20203017,Single,No,No,No,V4274
20203162,Single,No,No,No,V4275
20202056,Single,No,No,No,V4276
20205054,Single,No,No,No,V4277
20204065,Single,No,No,No,V4278
20201037,Single,No,No,No,V4279
20203113,Single,No,No,No,V4280
20203048,Single,No,No,No,V4281
20202009,Single,No,No,No,V4282
20205051,Single,No,No,No,V4283
20201196,Single,No,No,No,V4284
20201032,Single,No,No,No,V4285
20203143,Single,No,No,No,V4286
20201145,Single,No,No,No,V4287
20207004,Single,No,No,No,V4288
20202094,Single,No,No,No,V4289
20203156,Single,No,No,No,V4290
20204061,Single,No,No,No,V4291
20201173,Single,No,No,No,V4292
20204030,Single,No,No,No,V4293
20201242,Single,No,No,No,V4294
20201217,Single,No,No,No,V4295
20205004,Single,No,Yes,No,V4296
20206025,Single,No,No,No,V4297
20203177,Single,No,No,No,V4298
20205100,Single,No,No,No,V4299
20204013,Single,No,No,No,V4300
20202062,Single,Yes,No,No,V4301
20202180,Single,No,No,No,V4302
20201247,Single,No,No,No,V4303
20203072,Single,Yes,No,No,V4304
20203131,Single,No,No,No,V4305
20205049,Single,No,No,No,V4306
20202190,Single,No,No,No,V4307
20203036,Single,No,No,No,V4308
20203076,Single,No,No,No,V4309
20201182,Single,No,No,No,V4310
20205102,Single,No,No,Yes,V4311
20205119,Single,No,No,No,V4312
20202058,Single,Yes,No,No,V4313
20201263,Single,No,No,No,V4314
20202123,Single,No,No,No,V4315
20206030,Single,No,No,No,V4316
20203071,Single,No,No,No,V4317
20205089,Single,No,No,No,V4318
20201114,Single,No,No,Yes,V4319
20201143,Single,No,No,No,V4320
20203239,Single,No,No,No,V4321
20205020,Single,No,No,No,V4322
20203032,Single,No,No,No,V4323
20203117,Single,No,No,No,V4324
20202079,Single,No,No,No,V4325
20201112,Single,No,No,No,V4326
20202170,Single,No,No,No,V4327
20202080,Single,No,No,No,V4328
20205041,Single,No,No,No,V4329
20201119,Single,No,No,No,V4330
20204048,Single,No,No,No,V4331
20201038,Single,No,No,No,V4332
20201008,Single,No,No,No,V4333
20203238,Single,No,No,No,V4334
20201154,Single,No,No,No,V4335
20201090,Single,No,No,No,V4336
20203129,Single,No,No,No,V4337
20201164,Single,No,No,No,V4338
20201132,Single,No,No,No,V4339
20201155,Single,No,No,No,V4340
20201153,Single,Yes,No,No,V4341
20201262,Single,No,No,Yes,V4342
20202060,Single,No,No,No,V4343
20201144,Single,No,No,No,V4344
20203175,Single,No,No,No,V4345
20201255,Multiple,No,No,No,V4346
20201255,Multiple,No,No,No,V4347
20203214,Single,No,No,No,V4348
20205124,Single,No,No,No,V4349
20202096,Single,No,No,No,V4350
20201025,Single,No,No,No,V4351
20202132,Single,No,No,No,V4352
20203040,Multiple,No,No,No,V4353
20203040,Multiple,No,No,No,V4354
20203119,Single,No,No,No,V4355
20202070,Multiple,No,No,No,V4356
20202070,Multiple,No,No,No,V4357
20201081,Single,No,No,No,V4358
20203190,Single,No,No,No,V4359
20203114,Single,No,No,No,V4360
20203173,Single,Yes,No,No,V4361
20202166,Single,No,No,No,V4362
