crash_id,sa4_name
20211003,Sydney - Inner South West
20211072,Sydney - Parramatta
20213200,Brisbane - East
20213038,Queensland - Outback
20211074,Riverina
20211028,Sydney - South West
20214052,South Australia - South East
20213077,Central Queensland
20211115,Riverina
20211014,Sydney - North Sydney and Hornsby
20212165,Mornington Peninsula
20211252,Sydney - South West
20211104,Central West
20212211,Melbourne - Inner South
20214063,South Australia - South East
20211069,Coffs Harbour - Grafton
20215099,Perth - South East
20217029,Northern Territory - Outback
20214032,South Australia - South East
20212141,Melbourne - Inner South
20211096,Central Coast
20211095,Central West
20212089,Warrnambool and South West
20213061,Queensland - Outback
20211142,Mid North Coast
20213048,Toowoomba
20213033,Sunshine Coast
20213156,Ipswich
20212188,Latrobe - Gippsland
20214069,South Australia - South East
20211158,New England and North West
20213041,Gold Coast
20211144,Sydney - Blacktown
20216021,Launceston and North East
20212018,Warrnambool and South West
20211186,Riverina
20214053,Adelaide - South
20217022,Northern Territory - Outback
20211216,Mid North Coast
20215004,Western Australia - Outback (North)
20213105,Brisbane - South
20212103,Geelong
20212047,Geelong
20215021,Perth - North East
20212064,Melbourne - West
20211228,Far West and Orana
20211218,Far West and Orana
20215073,Bunbury
20213173,Wide Bay
20213034,Wide Bay
20213171,Townsville
20215009,Bunbury
20214073,Adelaide - North
20213146,Townsville
20215098,Perth - Inner
20213099,Mackay - Isaac - Whitsunday
20211162,Sydney - Ryde
20212099,Melbourne - South East
20213100,Darling Downs - Maranoa
20212003,Warrnambool and South West
20212107,Melbourne - Inner South
20215096,Perth - South East
20211150,Sydney - South West
20215070,Western Australia - Wheat Belt
20211259,Central Coast
20211036,Central West
20212166,Melbourne - North West
20212178,Melbourne - Inner South
20212020,Hume
20213124,Brisbane - East
20215148,Western Australia - Wheat Belt
20211255,Riverina
20213125,Mackay - Isaac - Whitsunday
20217013,Northern Territory - Outback
20213072,Wide Bay
20214038,Adelaide - Central and Hills
20211134,Murray
20213225,Central Queensland
20215045,Western Australia - Outback (North)
20211192,Sydney - Outer South West
20211053,Mid North Coast
20215083,Perth - South West
20215011,Perth - North East
20215056,Western Australia - Wheat Belt
20213158,Darling Downs - Maranoa
20213009,Central Queensland
20211129,Central West
20213060,Queensland - Outback
20217011,Northern Territory - Outback
20213186,Darling Downs - Maranoa
20215053,Western Australia - Outback (North)
20213194,Darling Downs - Maranoa
20212104,Latrobe - Gippsland
20214005,South Australia - Outback
20213209,Gold Coast
20213211,Logan - Beaudesert
20211209,Hunter Valley exc Newcastle
20216026,West and North West
20213091,Brisbane - South
20217032,Northern Territory - Outback
20212190,Melbourne - North East
20211079,Far West and Orana
20211257,Sydney - Parramatta
20212070,Ballarat
20213203,Wide Bay
20215033,Western Australia - Outback (South)
20211111,Hunter Valley exc Newcastle
20211231,Capital Region
20212169,Melbourne - North East
20211123,Sydney - Baulkham Hills and Hawkesbury
20217001,Darwin
20214048,Barossa - Yorke - Mid North
20211258,Sydney - Parramatta
20211222,Sydney - Sutherland
20211022,New England and North West
20216012,Launceston and North East
20215068,Western Australia - Wheat Belt
20215006,Perth - South East
20211034,Richmond - Tweed
20217004,Darwin
20215100,Western Australia - Outback (South)
20211190,Murray
20215036,Western Australia - Outback (South)
20215037,Western Australia - Wheat Belt
20213193,Moreton Bay - North
20213245,Wide Bay
20214057,South Australia - Outback
20215108,Bunbury
20214019,South Australia - South East
20211132,New England and North West
20212125,Melbourne - South East
20213083,Cairns
20215124,Western Australia - Wheat Belt
20215069,Mandurah
20212086,Ballarat
20213044,Sunshine Coast
20212025,Hume
20215058,Perth - South West
20211226,Sydney - North Sydney and Hornsby
20213021,Brisbane - South
20216003,Launceston and North East
20212073,Melbourne - South East
20212138,Melbourne - North West
20211206,New England and North West
20212131,Melbourne - South East
20213223,Moreton Bay - South
20211043,Central West
20215092,Perth - South East
20214088,Barossa - Yorke - Mid North
20211195,Far West and Orana
20213114,Central Queensland
20212117,Melbourne - North East
20215090,Western Australia - Outback (South)
20212207,Warrnambool and South West
20212174,Ballarat
20212004,Melbourne - South East
20211001,New England and North West
20213152,Cairns
20212091,Ballarat
20216030,Launceston and North East
20211083,Sydney - Blacktown
20212037,North West
20212105,Melbourne - West
20217017,Northern Territory - Outback
20215094,Western Australia - Outback (South)
20214080,Adelaide - West
20216002,West and North West
20211247,Sydney - Inner South West
20213050,Darling Downs - Maranoa
20215050,Western Australia - Outback (North)
20213059,Wide Bay
20213074,Moreton Bay - North
20212054,Mornington Peninsula
20215115,Perth - South East
20214040,Adelaide - Central and Hills
20212085,Mornington Peninsula
20214093,Adelaide - North
20211198,Southern Highlands and Shoalhaven
20212094,Ballarat
20212195,North West
20211007,Sydney - Blacktown
20215134,Perth - South East
20213055,Moreton Bay - South
20214041,Adelaide - South
20211005,Sydney - Blacktown
20212203,Warrnambool and South West
20213089,Gold Coast
20211248,Capital Region
20215093,Western Australia - Wheat Belt
20212121,Bendigo
20215003,Bunbury
20211099,Far West and Orana
20212163,Melbourne - South East
20213213,Wide Bay
20211188,Sydney - Northern Beaches
20211180,Sydney - North Sydney and Hornsby
20216023,South East
20213075,Brisbane - East
20215136,Bunbury
20213076,Wide Bay
20211016,Capital Region
20211238,Sydney - City and Inner South
20213168,Gold Coast
20213042,Darling Downs - Maranoa
20212040,Hume
20211082,Coffs Harbour - Grafton
20214083,Adelaide - North
20213013,Logan - Beaudesert
20214042,South Australia - South East
20216005,Launceston and North East
20212065,Latrobe - Gippsland
20211061,Capital Region
20211067,Central West
20215111,Western Australia - Wheat Belt
20214065,Adelaide - Central and Hills
20216017,West and North West
20212101,Latrobe - Gippsland
20216008,South East
20211137,Sydney - Parramatta
20211060,Newcastle and Lake Macquarie
20211033,Mid North Coast
20211084,Central Coast
20215039,Western Australia - Outback (South)
20211117,Mid North Coast
20212045,Melbourne - West
20213108,Central Queensland
20214090,Adelaide - Central and Hills
20213234,Brisbane - East
20218010,Australian Capital Territory
20211240,Far West and Orana
20211098,Sydney - South West
20213220,Brisbane - West
20217002,Northern Territory - Outback
20213176,Townsville
20211219,Sydney - Ryde
20214018,Adelaide - Central and Hills
20212152,Melbourne - Outer East
20211071,Newcastle and Lake Macquarie
20214043,Adelaide - North
20213229,Townsville
20215043,Perth - South West
20213236,Wide Bay
20212035,Geelong
20211163,Illawarra
20211092,Riverina
20218005,Australian Capital Territory
20213051,Townsville
20213047,Gold Coast
20211217,Hunter Valley exc Newcastle
20211149,New England and North West
20211070,Sydney - Northern Beaches
20213081,Wide Bay
20213036,Brisbane - South
20213233,Sunshine Coast
20212001,Melbourne - South East
20213244,Moreton Bay - North
20213014,Darling Downs - Maranoa
20211035,Coffs Harbour - Grafton
20213179,Brisbane - East
20214045,Barossa - Yorke - Mid North
20212191,Melbourne - North West
20213104,Central Queensland
20213145,Sunshine Coast
20217021,Northern Territory - Outback
20212009,Latrobe - Gippsland
20212164,Melbourne - South East
20212042,Melbourne - South East
20212130,Hume
20213178,Sunshine Coast
20214082,South Australia - Outback
20213243,Cairns
20212032,Geelong
20214026,Barossa - Yorke - Mid North
20212081,Melbourne - West
20213205,Ipswich
20213001,Mackay - Isaac - Whitsunday
20212033,North West
20211080,Illawarra
20215146,Western Australia - Wheat Belt
20211044,Hunter Valley exc Newcastle
20215042,Bunbury
20213056,Wide Bay
20212144,Bendigo
20212110,Melbourne - Inner East
20215087,Western Australia - Wheat Belt
20212059,Bendigo
20213109,Moreton Bay - North
20212212,Geelong
20213110,Wide Bay
20213148,Darling Downs - Maranoa
20214085,Adelaide - South
20211128,Sydney - Inner South West
20214006,South Australia - South East
20212116,Latrobe - Gippsland
20212120,Melbourne - South East
20217030,Darwin
20212027,Hume
20215034,Bunbury
20212062,Warrnambool and South West
20214009,South Australia - South East
20211052,Sydney - Parramatta
20212083,Latrobe - Gippsland
20215086,Western Australia - Wheat Belt
20214087,Barossa - Yorke - Mid North
20213147,Wide Bay
20212015,Shepparton
20211056,Sydney - Outer South West
20215027,Western Australia - Outback (South)
20213020,Townsville
20211037,New England and North West
20214051,Adelaide - North
20212183,Melbourne - Inner South
20211171,Sydney - Baulkham Hills and Hawkesbury
20211091,Sydney - Inner West
20215074,Perth - South East
20213189,Brisbane - East
20215097,Western Australia - Outback (South)
20211004,Mid North Coast
20211182,Richmond - Tweed
20211065,Sydney - Outer South West
20213224,Moreton Bay - North
20213053,Wide Bay
20214092,Adelaide - West
20212139,Melbourne - South East
20212115,North West
20211090,Sydney - Blacktown
20213063,Mackay - Isaac - Whitsunday
20213049,Logan - Beaudesert
20211187,Sydney - Outer South West
20213043,Brisbane - East
20211211,Mid North Coast
20213215,Wide Bay
20213207,Logan - Beaudesert
20211122,Sydney - South West
20214011,South Australia - Outback
20212046,Melbourne - Inner
20215060,Western Australia - Wheat Belt
20213167,Townsville
20215119,Bunbury
20213094,Central Queensland
20213208,Wide Bay
20214094,Barossa - Yorke - Mid North
20213045,Queensland - Outback
20211214,Riverina
20212199,Melbourne - West
20211153,Mid North Coast
20213138,Wide Bay
20213007,Queensland - Outback
20211002,Riverina
20212200,Bendigo
20215103,Bunbury
20211109,Central Coast
20212150,Shepparton
20212017,Melbourne - Inner
20211210,Sydney - Parramatta
20215138,Mandurah
20213159,Moreton Bay - South
20214089,Barossa - Yorke - Mid North
20213122,Logan - Beaudesert
20212114,Shepparton
20211169,Far West and Orana
20212082,Melbourne - North East
20211119,Central West
20213117,Townsville
20212122,Melbourne - South East
20211173,Capital Region
20215117,Western Australia - Wheat Belt
20211233,Central Coast
20211230,Capital Region
20211051,Sydney - Outer South West
20216004,West and North West
20211054,Hunter Valley exc Newcastle
20211253,Sydney - Blacktown
20212080,Warrnambool and South West
20213115,Gold Coast
20213064,Sunshine Coast
20213022,Darling Downs - Maranoa
20212007,Melbourne - Outer East
20211073,Capital Region
20214044,South Australia - South East
20212197,North West
20215129,Bunbury
20212041,Melbourne - South East
20213095,Moreton Bay - North
20213191,Brisbane - East
20211023,Central Coast
20214002,Barossa - Yorke - Mid North
20212126,Melbourne - South East
20218011,Australian Capital Territory
20212069,Melbourne - South East
20211176,Riverina
20213011,Townsville
20212208,Melbourne - South East
20211141,Sydney - Parramatta
20211032,Southern Highlands and Shoalhaven
20214068,Barossa - Yorke - Mid North
20211243,Central West
20211143,Central West
20212123,Melbourne - South East
20212170,Melbourne - West
20215081,Bunbury
20213172,Central Queensland
20211165,New England and North West
20212192,Melbourne - North West
20213241,Wide Bay
20213240,Central Queensland
20215008,Western Australia - Wheat Belt
20214033,Adelaide - Central and Hills
20214008,Adelaide - South
20213037,Cairns
20211193,Murray
20214007,Adelaide - South
20217026,Darwin
20213131,Sunshine Coast
20211105,Sydney - Inner South West
20215158,Western Australia - Wheat Belt
20214076,Adelaide - West
20215071,Western Australia - Wheat Belt
20213161,Wide Bay
20212193,North West
20211139,Central West
20215126,Perth - North East
20211102,Newcastle and Lake Macquarie
20217005,Northern Territory - Outback
20211112,Riverina
20212127,Mornington Peninsula
20213025,Cairns
20211046,Southern Highlands and Shoalhaven
20214031,South Australia - South East
20213069,Wide Bay
20211110,Mid North Coast
20214035,Barossa - Yorke - Mid North
20211138,Mid North Coast
20213184,Cairns
20216015,South East
20215080,Western Australia - Wheat Belt
20212184,Melbourne - South East
20213239,Logan - Beaudesert
20212043,Melbourne - Outer East
20217027,Darwin
20215026,Western Australia - Outback (South)
20215051,Bunbury
20215113,Perth - South West
20213121,Wide Bay
20212202,North West
20211156,Capital Region
20212048,Latrobe - Gippsland
20212068,Bendigo
20213246,Brisbane - North
20215064,Perth - South East
20214060,Adelaide - Central and Hills
20212100,Melbourne - South East
20213116,Wide Bay
20215118,Western Australia - Wheat Belt
20211114,Sydney - Ryde
20211224,Sydney - Baulkham Hills and Hawkesbury
20213098,Moreton Bay - South
20211107,Hunter Valley exc Newcastle
20211179,Riverina
20218009,Australian Capital Territory
20211157,Capital Region
20215029,Western Australia - Wheat Belt
20213102,Central Queensland
20215010,Perth - North West
20215085,Western Australia - Outback (South)
20215135,Western Australia - Outback (South)
20212112,Shepparton
20212093,North West
20211066,Hunter Valley exc Newcastle
20212102,Melbourne - South East
20214055,Adelaide - Central and Hills
20213015,Central Queensland
20215079,Perth - South East
20211208,Sydney - Inner South West
20213065,Wide Bay
20211223,Sydney - South West
20211008,Riverina
20211010,Capital Region
20215048,Mandurah
20214034,Adelaide - North
20215130,Western Australia - Outback (North)
20212168,Warrnambool and South West
20215025,Western Australia - Wheat Belt
20212173,Mornington Peninsula
20211019,Sydney - Outer West and Blue Mountains
20215109,Perth - North West
20215031,Western Australia - Outback (South)
20211204,Far West and Orana
20213201,Brisbane - East
20215032,Perth - South East
20215112,Bunbury
20211121,Hunter Valley exc Newcastle
20215035,Perth - North West
20213221,Central Queensland
20214064,Adelaide - North
20214046,Adelaide - South
20213018,Queensland - Outback
20212140,North West
20213198,Logan - Beaudesert
20216007,Launceston and North East
20203116,Queensland - Outback
20203201,Cairns
20203050,Darling Downs - Maranoa
20201071,Coffs Harbour - Grafton
20203222,Townsville
20203006,Wide Bay
20202059,Melbourne - North East
20203233,Moreton Bay - South
20202124,Melbourne - West
20205110,Perth - South West
