crash_id,lga_name
20232057,Wyndham
20233252,Central Highlands (Qld)
20233213,Douglas
20232143,Yarra
20234012,Playford
20231207,Bayside (NSW)
20233013,North Burnett
20231221,Fairfield
20233211,Gold Coast
20231210,Liverpool Plains
20233108,Gold Coast
20231090,Dubbo
20232127,Monash
20232017,Greater Shepparton
20233016,Toowoomba
20233004,Noosa
20231053,Shoalhaven
20234010,Karoonda East Murray
20233163,Maranoa
20233237,Ipswich
20233097,Livingstone
20231007,Clarence Valley
20231135,Byron
20233222,Ipswich
20234082,Port Augusta
20233095,Fraser Coast
20231034,Lake Macquarie
20232186,Unincorporated Vic
20237001,Palmerston
20231008,Mid-Western
20233006,Isaac
20231040,Lake Macquarie
20231075,Eurobodalla
20233140,Fraser Coast
20233185,Gold Coast
20232034,Greater Shepparton
20232133,Greater Dandenong
20232173,Gannawarra
20234080,Marion
20234106,Onkaparinga
20233019,Scenic Rim
20232232,Stonnington
20233038,Banana
20232199,Greater Bendigo
20232231,Buloke
20231071,Moree Plains
20231113,Blue Mountains
20232157,Surf Coast
20234091,Adelaide Hills
20233201,Toowoomba
20231042,Hornsby
20231225,Griffith
20231147,Canterbury-Bankstown
20234004,Adelaide Hills
20238003,Unincorporated ACT
20231073,Lismore
20234015,Ceduna
20231280,Snowy Monaro
20231047,Central Coast (NSW)
20231083,Parramatta
20232247,Baw Baw
20232145,Moira
20233109,Gold Coast
20234045,Onkaparinga
20232222,Baw Baw
20231294,Ku-ring-gai
20231039,Cabonne
20231127,Northern Beaches
20231184,Murrumbidgee
20232216,Greater Geelong
20233087,Ipswich
20233022,Brisbane
20232020,Northern Grampians
20236014,Derwent Valley
20232006,Strathbogie
20233142,Brisbane
20231268,Tamworth
20231183,Wagga Wagga
20231258,Gunnedah
20232147,Casey
20234016,Grant
20233132,Lockyer Valley
20233018,Whitsunday
20233206,Moreton Bay
20232050,Boroondara
20231100,Hornsby
20234085,Mitcham
20231037,Mid-Western
20231218,Eurobodalla
20233233,Southern Downs
20233238,Sunshine Coast
20232218,Casey
20231177,Parramatta
20233002,Whitsunday
20232202,East Gippsland
20231051,Singleton
20231126,The Hills
20233160,Cassowary Coast
20233103,Gympie
20232187,Mitchell
20232255,Moyne
20231009,Ryde
20233146,Logan
20232126,Wangaratta
20231018,Shellharbour
20233262,Moreton Bay
20231021,Upper Lachlan
20232242,Swan Hill
20233128,Whitsunday
20232107,Wyndham
20234001,Mount Barker
20237009,Darwin
20236019,Launceston
20231300,Sutherland
20232086,Golden Plains
20233024,Townsville
20232002,Mitchell
20231138,Port Stephens
20233125,Western Downs
20232251,Frankston
20233067,Scenic Rim
20233190,Logan
20233240,Charters Towers
20233030,Livingstone
20232030,Melbourne
20233166,Moreton Bay
20232056,Darebin
20233044,Brisbane
20231211,Narromine
20232121,Golden Plains
20231187,Lake Macquarie
20236031,Brighton
20232114,Baw Baw
20233088,Moreton Bay
20237012,Central Desert
20233150,Gympie
20231033,Sydney
20231082,Ryde
20231167,Camden
20233126,Moreton Bay
20231174,Goulburn Mulwaree
20231286,Moree Plains
20232166,Monash
20231170,Willoughby
20231193,Cabonne
20233039,Ipswich
20231185,Sutherland
20233075,Toowoomba
20232235,Macedon Ranges
20236029,Latrobe (Tas.)
20231253,Cumberland
20233089,Sunshine Coast
20231157,Cessnock
20232108,Hume
20231194,Weddin
20233090,Ipswich
20233104,Logan
20236034,Brighton
20231118,Kempsey
20234107,Mitcham
20232158,Wyndham
20233079,Gold Coast
20232079,Wyndham
20231219,Forbes
20231140,Wingecarribee
20231080,Clarence Valley
20231116,Georges River
20234013,Mitcham
20233007,Toowoomba
20232038,Strathbogie
20231079,Eurobodalla
20231151,Shoalhaven
20232035,Casey
20231243,Lismore
20233065,Sunshine Coast
20233203,Toowoomba
20233148,Mackay
20234089,Murray Bridge
20233172,Sunshine Coast
20231260,Nambucca Valley
20233256,Logan
20234102,Unincorporated SA
20231236,Mid-Western
20233186,Gympie
20231228,Coonamble
20232209,Mornington Peninsula
20234044,Coorong
20233072,Gladstone
20231122,Wagga Wagga
20233179,Goondiwindi
20233192,Cairns
20232052,Yarra Ranges
20234078,Adelaide
20232260,Wellington
20233112,Isaac
20233083,Toowoomba
20233197,Scenic Rim
20232080,Yarra Ranges
20231084,Albury
20233199,Cassowary Coast
20234022,Wudinna
20233113,Murweh
20231273,Kempsey
20236032,Clarence
20233137,Fraser Coast
20232085,Whittlesea
20231266,Port Stephens
20233151,Moreton Bay
20233116,Scenic Rim
20231295,Ryde
20233127,Gold Coast
20231024,Eurobodalla
20231279,Lismore
20233011,Logan
20234086,Renmark Paringa
20234058,Loxton Waikerie
20231061,Federation
20231016,Kempsey
20236010,Central Coast (Tas.)
20233130,Somerset
20236024,Clarence
20234055,Playford
20233173,Fraser Coast
20233071,Bundaberg
20231241,Orange
20233054,Brisbane
20231048,Berrigan
20232180,Casey
20231284,Port Macquarie-Hastings
20231222,Port Macquarie-Hastings
20233235,Brisbane
20233243,Bundaberg
20232102,Darebin
20233062,Bundaberg
20233242,Brisbane
20234051,Norwood Payneham and St Peters
20233034,Toowoomba
20231247,Shoalhaven
20231072,Shoalhaven
20231125,Sydney
20231032,Yass Valley
20236008,Sorell
20231293,Clarence Valley
20231065,Lithgow
20234002,Salisbury
20231063,Sydney
20233226,Ipswich
20234088,West Torrens
20233106,Ipswich
20231191,Goulburn Mulwaree
20233215,Townsville
20231137,Snowy Monaro
20232208,Moonee Valley
20231176,Queanbeyan-Palerang
20231217,Tamworth
20232207,Cardinia
20231298,Yass Valley
20232043,Yarra Ranges
20232238,Wyndham
20233026,Townsville
20237007,MacDonnell
20231142,Cumberland
20231290,Tweed
20231154,Cumberland
20231002,Wagga Wagga
20231015,Cabonne
20233033,Cairns
20234101,Onkaparinga
20233046,Brisbane
20236018,George Town
20231004,Wollongong
20231066,Wollondilly
20232129,Wangaratta
20232228,Banyule
20233107,Western Downs
20233141,Fraser Coast
20234070,Salisbury
20231124,Canterbury-Bankstown
20233009,Gold Coast
20233091,Sunshine Coast
20231081,Richmond Valley
20231131,Snowy Monaro
20233086,Bundaberg
20232032,Moira
20231203,Hawkesbury
20231148,Canterbury-Bankstown
20233248,Logan
20231050,Central Coast (NSW)
20232159,Frankston
20232029,Greater Bendigo
20233230,Brisbane
20234104,Marion
20231192,Canterbury-Bankstown
20234098,Salisbury
20231132,Leeton
20233042,Logan
20231224,Central Coast (NSW)
20231003,Balranald
20233064,Whitsunday
20231254,Port Macquarie-Hastings
20233060,Moreton Bay
20233061,Scenic Rim
20233115,Logan
20233260,Toowoomba
20233227,Tablelands
20231230,Byron
20236020,Dorset
20234019,Adelaide
20234096,Charles Sturt
20231232,Parramatta
20234064,Unincorporated SA
20232117,Campaspe
20231054,Sydney
20233049,Scenic Rim
20234093,Barossa
20231287,Randwick
20231299,Maitland
20233244,Gold Coast
20231179,Kyogle
20231267,Newcastle
20231265,Central Coast (NSW)
20233084,Moreton Bay
20231269,Campbelltown (NSW)
20233025,Brisbane
20234037,Renmark Paringa
20234030,Salisbury
20231144,Parramatta
20233207,Logan
20234060,Onkaparinga
20233099,Cairns
20232014,Hume
20231216,Tamworth
20234069,Adelaide
20231172,Inverell
20233177,Western Downs
20232064,Moira
20231120,Coffs Harbour
20231030,Port Macquarie-Hastings
20233257,Moreton Bay
20233057,Somerset
20233178,Logan
20231233,Clarence Valley
20234008,Port Adelaide Enfield
20232175,Whittlesea
20232197,Wangaratta
20231186,Tamworth
20232212,Greater Shepparton
20231235,Murray River
20233219,Cairns
20232151,Northern Grampians
20233010,Southern Downs
20231058,Eurobodalla
20236015,Kingborough
20232070,Wyndham
20234054,Alexandrina
20237002,Victoria Daly
20232206,Greater Geelong
20234090,Playford
20231049,Coffs Harbour
20232220,Melton
20231134,Shellharbour
20234041,Barunga West
20233217,Sunshine Coast
20231239,Blacktown
20231202,Shoalhaven
20234009,Wattle Range
20233194,Gympie
20233187,Western Downs
20231105,Cessnock
20232134,Baw Baw
20231077,Hornsby
20231031,Goulburn Mulwaree
20234065,Onkaparinga
20232091,Monash
20236023,Launceston
20234024,Unincorporated SA
20232010,Merri-bek
20233077,Gold Coast
20231094,Sydney
20231055,Maitland
20231270,Lake Macquarie
20231246,Dubbo
20231275,Hilltops
20237020,Darwin
20234100,Alexandrina
20234073,Copper Coast
20233220,Somerset
20236002,Burnie
20231110,Lockhart
20233028,Brisbane
20234074,Wattle Range
20233168,Cloncurry
20234047,Naracoorte Lucindale
20233171,Toowoomba
20233055,Sunshine Coast
20232109,Frankston
20234049,Charles Sturt
20231114,Narrabri
20231093,Tweed
20234050,Southern Mallee
20231130,Upper Lachlan
20233261,Somerset
20233218,Ipswich
20231257,Goulburn Mulwaree
20233159,Moreton Bay
20231112,Greater Hume
20233096,Tablelands
20231121,Forbes
20232011,Yarra Ranges
20231237,Gwydir
20231096,Wollondilly
20233202,Scenic Rim
20231017,Moree Plains
20232229,Boroondara
20233216,Fraser Coast
20231169,Glen Innes Severn
20231181,Dubbo
20231215,Hornsby
20231199,Narrabri
20236030,Kentish
20234092,Goyder
20231212,Randwick
20234040,Marion
20231208,Cobar
20231069,Mid-Coast
20232149,Brimbank
20233082,Brisbane
20232140,Maroondah
20232167,Melbourne
20232075,Hobsons Bay
20234028,Adelaide Plains
20231276,Bellingen
20234072,Flinders Ranges
20234075,Adelaide Plains
20232053,Banyule
20233037,Fraser Coast
20233048,Goondiwindi
20234014,Light
20232055,Bass Coast
20232148,Moira
20232060,Yarriambiack
20232162,Moonee Valley
20232100,Murrindindi
20232233,Greater Shepparton
20236033,Meander Valley
20232105,Moonee Valley
20232013,West Wimmera
20233225,Gympie
20232221,South Gippsland
20233147,Mackay
20234076,Adelaide Hills
20232176,Frankston
20231006,Tenterfield
20233023,Lockyer Valley
20233182,Fraser Coast
20232132,Greater Dandenong
20232160,Greater Bendigo
20232036,Indigo
20233041,Gold Coast
20232179,Whitehorse
20232041,Strathbogie
20232253,Greater Geelong
20233080,Mareeba
20231197,Blacktown
20233124,Tablelands
20233236,Bundaberg
20231213,Central Coast (NSW)
20234081,Port Adelaide Enfield
20231041,Lake Macquarie
20233101,Gympie
20232155,Campaspe
20231282,Inner West
20234103,Campbelltown (SA)
20234097,Naracoorte Lucindale
20232003,West Wimmera
20231196,Muswellbrook
20232078,Loddon
20233149,Gympie
20232164,Southern Grampians
20231001,Penrith
20231060,Yass Valley
20233188,Isaac
20233129,Scenic Rim
20232161,Casey
20233003,Somerset
20231166,Wagga Wagga
20232234,Northern Grampians
20236001,West Coast
20231277,Junee
20234039,Victor Harbor
20233047,Moreton Bay
20234043,Tea Tree Gully
20231014,Yass Valley
20233031,Somerset
20233164,Logan
20234003,Burnside
20237004,Coomalie 
20234023,Victor Harbor
20232039,Manningham
20232092,Corangamite
20233239,Gold Coast
20233158,Logan
20232008,Southern Grampians
20232139,Wellington
20231013,Hunters Hill
20231123,Cumberland
20232019,Golden Plains
20236021,Launceston
20238002,Unincorporated ACT
20232122,Yarra Ranges
20232111,Brimbank
20234007,Wakefield
20231240,The Hills
20231099,Moree Plains
20231161,Hornsby
20232259,Mornington Peninsula
20233174,Toowoomba
20232101,Latrobe (Vic.)
20232120,Frankston
20236013,Break O'Day
20233253,Brisbane
20231209,Fairfield
20231107,Central Coast (NSW)
20234083,Loxton Waikerie
20234046,Onkaparinga
20233092,Bundaberg
20232082,Buloke
20232177,Greater Shepparton
20233255,Gladstone
20232142,Benalla
20221099,Federation
20221136,Blue Mountains
20221056,Canterbury-Bankstown
20221035,Northern Beaches
20221187,Eurobodalla
20221203,Blacktown
20223053,Gold Coast
20221170,Goulburn Mulwaree
20221220,Eurobodalla
20221184,Northern Beaches
20224015,Light
20221079,Greater Hume
20221252,Sydney
20224050,Playford
20223141,Banana
20223045,Douglas
20221135,Mosman
20223271,Sunshine Coast
20223108,Redland
20221109,Penrith
20223173,Bundaberg
20223123,Toowoomba
20226027,Glamorgan-Spring Bay
20223253,Moreton Bay
20223174,Moreton Bay
20224019,Alexandrina
20223023,Tablelands
20227028,Coomalie 
20221166,Lithgow
20223107,Cook
20223239,Cairns
20223148,Cairns
20221143,Parramatta
20221248,Glen Innes Severn
20221194,Murray River
20223046,Brisbane
20223093,South Burnett
20221112,Cabonne
20223058,Logan
20221012,Hawkesbury
20221015,Penrith
20223201,Moreton Bay
20221202,Lake Macquarie
20221061,Wagga Wagga
20224062,Wakefield
20221047,Inner West
20221009,Wollongong
20223090,Brisbane
20221150,Sydney
20223163,Gladstone
20223199,Brisbane
20221082,Sydney
20223181,Gold Coast
20224055,Alexandrina
20223206,Fraser Coast
20224032,Salisbury
20222052,Glenelg
20221262,Blacktown
20222106,Casey
20226038,Southern Midlands
20223272,Gold Coast
20222098,Towong
20224002,Onkaparinga
20221087,Coffs Harbour
20222108,Brimbank
20223062,Southern Downs
20224013,Campbelltown (SA)
20222182,Darebin
20223051,Cassowary Coast
20221233,Inverell
20221105,Tamworth
20226040,Huon Valley
20221078,Blacktown
20223219,Brisbane
20222012,Brimbank
20223091,Moreton Bay
20222013,Casey
20222016,Yarra
20223074,Mount Isa
20223071,Gold Coast
20221013,Upper Hunter
20221086,Albury
20223099,Brisbane
20223158,Scenic Rim
20221189,Armidale
20223078,Banana
20226034,Waratah-Wynyard
20221103,Armidale
20222004,Campaspe
20224054,Playford
20223150,Charters Towers
20221181,Canterbury-Bankstown
20221215,Newcastle
20223113,Brisbane
20223018,Moreton Bay
20223223,North Burnett
20221040,Sutherland
20222023,Bass Coast
20221042,Coffs Harbour
20223010,Bundaberg
20223012,Southern Downs
20222220,Mount Alexander
20221031,North Sydney
20222015,Wyndham
20223028,Gold Coast
20222196,Mitchell
20221081,Blacktown
20221188,Coffs Harbour
20221173,Georges River
20221131,Tamworth
20222159,Gannawarra
20223052,Fraser Coast
20223138,Sunshine Coast
20222031,Casey
20223064,Banana
20222121,Yarra Ranges
20227002,Roper Gulf
20223198,Brisbane
20223101,Western Downs
20221110,Tweed
20222177,Yarra
20221116,Yass Valley
20226041,Break O'Day
20221161,Woollahra
20224037,Prospect
20222036,Horsham
20221011,Carrathool
20223065,Toowoomba
20221205,Singleton
20224025,Port Adelaide Enfield
20223029,Sunshine Coast
20223220,Isaac
20222051,Yarra Ranges
20221074,Bland
20223131,Logan
20222157,Latrobe (Vic.)
20226044,Southern Midlands
20227017,MacDonnell
20223248,Tablelands
20223044,Gold Coast
20227040,Litchfield
20222163,Gannawarra
20222217,Melton
20223024,Moreton Bay
20221175,Hawkesbury
20222207,Brimbank
20224012,Salisbury
20221052,Parramatta
20222178,Whittlesea
20221191,Central Coast (NSW)
20221051,Upper Lachlan
20223050,Brisbane
20221234,Penrith
20222068,Macedon Ranges
20226023,Latrobe (Tas.)
20221002,Upper Hunter
20222126,Mitchell
20222102,Wodonga
20221176,Lake Macquarie
20226011,Southern Midlands
20221037,Clarence Valley
20222139,Brimbank
20228002,Unincorporated ACT
20222211,Mildura
20221077,Greater Hume
20223059,Douglas
20223129,Townsville
20228009,Unincorporated ACT
20223252,Lockyer Valley
20224044,Mount Remarkable
20222032,Macedon Ranges
20223146,Brisbane
20221102,Balranald
20228007,Unincorporated ACT
20221245,Queanbeyan-Palerang
20221240,Dubbo
20223055,Logan
20223258,Douglas
20223164,Brisbane
20221199,Yass Valley
20221016,Sydney
20222205,Wellington
20222103,Mornington Peninsula
20223152,Mackay
20224065,Murray Bridge
20221080,Wollongong
20221008,Maitland
20222142,Latrobe (Vic.)
20222019,Monash
20223246,Mareeba
20223135,Central Highlands (Qld)
20222180,Maribyrnong
20221017,Griffith
20223166,Mareeba
20222111,South Gippsland
20222135,Manningham
20221152,Lake Macquarie
20223162,Gold Coast
20221225,Shellharbour
20226005,Brighton
20223208,Brisbane
20221230,Yass Valley
20226007,Northern Midlands
20223005,Fraser Coast
20223003,Livingstone
20221132,Mid-Coast
20221094,Mid-Western
20222021,Mildura
20223209,Cook
20221195,Penrith
20221026,Yass Valley
20221192,Parkes
20222073,Hume
20221163,Penrith
20223016,Logan
20222204,Wyndham
20224007,Tatiara
20223249,Cook
20226006,Launceston
20221126,Fairfield
20221107,Gunnedah
20223226,Brisbane
20223002,Livingstone
20222191,Strathbogie
20221097,Eurobodalla
20223214,Southern Downs
20222040,Wellington
20223075,Sunshine Coast
20223073,Mackay
20221210,Central Coast (NSW)
20222037,Port Phillip
20224061,Yankalilla
20222184,Greater Geelong
20223139,Gold Coast
20221180,Mid-Coast
20224041,Onkaparinga
20222190,Boroondara
20222101,Latrobe (Vic.)
20227025,Litchfield
20221067,Liverpool
20223034,Gladstone
20222006,Hobsons Bay
20221190,Cessnock
20222104,Colac Otway
20221106,Bega Valley
20223068,Logan
20221250,Weddin
20221141,Nambucca Valley
20226026,Dorset
20221162,Central Coast (NSW)
20222120,East Gippsland
20223217,Rockhampton
20222014,Ballarat
20222109,Greater Geelong
20222166,Merri-bek
20222131,Casey
20223154,Brisbane
20222225,Yarra Ranges
20221174,Federation
20224036,Wakefield
20223031,Northern Peninsula Area
20223221,Brisbane
20221140,Cowra
20222169,Mitchell
20221237,Wingecarribee
20221060,Tweed
20222090,Corangamite
20222176,Casey
20222214,Monash
20221243,Tweed
20222208,Campaspe
20223118,Ipswich
20222172,Greater Geelong
20221127,Maitland
20222183,Knox
20223153,South Burnett
20221244,Wingecarribee
20221133,Kyogle
20224026,Salisbury
20222199,Brimbank
20224038,Tea Tree Gully
20224051,Salisbury
20223228,Cook
20221025,Tweed
20223025,Gympie
20223147,Ipswich
20223039,Brisbane
20222192,Whittlesea
20222215,Moira
20223061,Gladstone
20223170,Whitsunday
20221054,Port Stephens
20221096,Cumberland
20221235,Coffs Harbour
20222047,Murrindindi
20221010,Liverpool Plains
20222195,Corangamite
20223117,Moreton Bay
20222233,South Gippsland
20223121,Brisbane
20222119,Yarra Ranges
20228003,Unincorporated ACT
20227018,Roper Gulf
20221217,Cumberland
20221089,Tenterfield
20226042,Launceston
20223042,Moreton Bay
20227038,Unincorporated NT
20223114,Gympie
20224053,Copper Coast
20222231,East Gippsland
20223264,Bundaberg
20226016,Clarence
20222164,Knox
20221118,Canterbury-Bankstown
20223086,Brisbane
20224043,Orroroo Carrieton
20223265,Noosa
20223180,Mackay
20221168,Eurobodalla
20223100,Gympie
20221239,Blue Mountains
20221092,Glen Innes Severn
20223202,Ipswich
20222005,Murrindindi
20224008,Tatiara
20223241,Lockyer Valley
20227009,Barkly
20222071,Central Goldfields
20227031,Roper Gulf
20223097,Central Highlands (Qld)
20224056,Gawler
20221232,Federation
20222224,South Gippsland
20224057,Salisbury
20221256,Fairfield
20223238,Townsville
20222003,Moonee Valley
20227037,Unincorporated NT
20227012,Alice Springs
20223256,Livingstone
20222140,Manningham
20221055,Central Darling
20222152,Hume
20221098,Mid-Western
20223076,Townsville
20222044,Pyrenees
20222216,Whittlesea
20223171,Sunshine Coast
20223015,Balonne
20223191,Burdekin
20223115,Burdekin
20223004,Moreton Bay
20222232,Greater Shepparton
20223218,Cassowary Coast
20222197,Greater Geelong
20221255,Wollongong
20222029,Casey
20223125,Toowoomba
20223222,South Burnett
20223203,Somerset
20223111,Toowoomba
20221212,Richmond Valley
20224066,Grant
20222223,Campaspe
20226015,Launceston
20223008,Scenic Rim
20222181,Moorabool
20227001,Roper Gulf
20224058,Wakefield
20222028,Port Phillip
20222010,Casey
20227023,Darwin
20222151,Monash
20221249,Cumberland
20224033,Mount Barker
20223098,Scenic Rim
20223188,Logan
20222105,Murrindindi
20221149,Canterbury-Bankstown
20222024,Corangamite
20221197,Canterbury-Bankstown
20224060,Naracoorte Lucindale
20223186,South Burnett
20222154,Brimbank
20221073,Greater Hume
20226019,Kingborough
20222236,Greater Shepparton
20221153,Sutherland
20222089,Whittlesea
20222067,Cardinia
20223102,Brisbane
20223032,Bundaberg
20223037,Redland
20223177,Gladstone
20221071,Ballina
20223143,Cassowary Coast
20227016,Coomalie 
